,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
41,41,0.046696700010215864,32.0,48.0,25,4096,0
42,42,0.04714830000011716,32.0,49.0,25,4096,0
43,43,0.04759339999873191,32.0,50.0,25,4096,0
44,44,0.0480429000017466,32.0,51.0,25,4096,0
45,45,0.048487799998838454,32.0,52.0,25,4096,0
46,46,0.048934600010397844,32.0,53.0,25,4096,0
47,47,0.04940360000182409,32.0,54.0,25,4096,0
48,48,0.05006080000021029,32.0,55.0,25,4096,0
49,49,0.05108750000363216,32.0,56.0,25,4096,0
50,50,0.051574000011896715,32.0,57.0,25,4096,0
51,51,0.05205579999892507,32.0,58.0,25,4096,0
52,52,0.05254340000101365,32.0,59.0,25,4096,0
53,53,0.05301550000149291,32.0,60.0,25,4096,0
54,54,0.05349160000332631,32.0,61.0,25,4096,0
55,55,0.053964500009897165,32.0,62.0,25,4096,0
56,56,0.054436899998108856,32.0,63.0,25,4096,0
57,57,0.05490460000874009,32.0,64.0,25,4096,0
58,58,0.05540209999890067,32.0,65.0,25,4096,0
59,59,0.05588790000183508,32.0,66.0,25,4096,0
60,60,0.056383900009677745,32.0,67.0,25,4096,0
61,61,0.05688509999890812,32.0,68.0,25,4096,0
62,62,0.05737340000632685,32.0,69.0,25,4096,0
63,63,0.05785380001179874,32.0,70.0,25,4096,0
64,64,0.05836710000585299,32.0,71.0,25,4096,0
65,65,0.05887839999923017,32.0,72.0,25,4096,0
66,66,0.05939270000089891,32.0,73.0,25,4096,0
67,67,0.05992040000273846,32.0,74.0,25,4096,0
68,68,0.06041390000609681,32.0,75.0,25,4096,0
69,69,0.060916100002941675,32.0,76.0,25,4096,0
70,70,0.06143800000427291,32.0,77.0,25,4096,0
71,71,0.06224610000208486,34.0,79.0,25,4096,0
72,72,0.06278810001094826,34.0,80.0,25,4096,0
73,73,0.06331330000830349,34.0,81.0,25,4096,0
74,74,0.06382010001107119,34.0,82.0,25,4096,0
75,75,0.06435230000352021,34.0,83.0,25,4096,0
76,76,0.06488430000899825,34.0,84.0,25,4096,0
77,77,0.06540440001117531,34.0,85.0,25,4096,0
78,78,0.06595240000751801,34.0,86.0,25,4096,0
79,79,0.0666237999976147,34.0,87.0,25,4096,0
80,80,0.06727700000919867,34.0,88.0,25,4096,0
81,81,0.06783150001137983,34.0,89.0,25,4096,0
82,82,0.06841390000772662,34.0,90.0,25,4096,0
83,83,0.0689903000020422,34.0,91.0,25,4096,0
84,84,0.06965640000998974,34.0,92.0,25,4096,0
85,85,0.07037370000034571,34.0,93.0,25,4096,0
86,86,0.07115720000001602,34.0,94.0,25,4096,0
87,87,0.07197830000950489,34.0,95.0,25,4096,0
88,88,0.07297880000260193,34.0,96.0,25,4096,0
89,89,0.0736219000100391,34.0,97.0,25,4096,0
90,90,0.07420870001078583,34.0,98.0,25,4096,0
91,91,0.07480090000899509,34.0,99.0,25,4096,0
92,92,0.07542730000568554,34.0,100.0,25,4096,0
93,93,0.07624580000992864,34.0,101.0,25,4096,0
94,94,0.07682570000179112,34.0,102.0,25,4096,0
95,95,0.07743600000685547,34.0,103.0,25,4096,0
96,96,0.078032900011749,34.0,104.0,25,4096,0
97,97,0.07862070000555832,34.0,105.0,25,4096,0
98,98,0.07919600000604987,34.0,106.0,25,4096,0
99,99,0.07979850000992883,34.0,107.0,25,4096,0
100,100,0.08037520000652876,34.0,108.0,25,4096,0
101,101,0.08092550000583287,34.0,109.0,25,4096,0
102,102,0.08151180000277236,34.0,110.0,25,4096,0
103,103,0.08216980000725016,34.0,111.0,25,4096,0
104,104,0.0827700000081677,34.0,112.0,25,4096,0
105,105,0.0841606000030879,34.0,113.0,25,4096,0
106,106,0.08478440000908449,34.0,114.0,25,4096,0
107,107,0.08537290000822395,34.0,115.0,25,4096,0
108,108,0.0859385000076145,34.0,116.0,25,4096,0
109,109,0.08653700001013931,34.0,117.0,25,4096,0
110,110,0.08712799999921117,34.0,118.0,25,4096,0
111,111,0.08771639999758918,34.0,119.0,25,4096,0
112,112,0.08829559999867342,34.0,120.0,25,4096,0
113,113,0.08888130000559613,34.0,121.0,25,4096,0
114,114,0.08947710000211373,34.0,122.0,25,4096,0
115,115,0.09007289999863133,34.0,123.0,25,4096,0
116,116,0.09068890000344254,34.0,124.0,25,4096,0
117,117,0.09127580000495072,34.0,125.0,25,4096,0
118,118,0.09187780000502244,34.0,126.0,25,4096,0
119,119,0.09247870001127012,34.0,127.0,25,4096,0
120,120,0.09308160000364296,34.0,128.0,25,4096,0
121,121,0.09369780000997707,34.0,129.0,25,4096,0
122,122,0.0942920000088634,34.0,130.0,25,4096,0
123,123,0.09490240000013728,34.0,131.0,25,4096,0
124,124,0.09552690001146402,34.0,132.0,25,4096,0
125,125,0.09616290000849403,34.0,133.0,25,4096,0
126,126,0.09677709999959916,34.0,134.0,25,4096,0
127,127,0.09738960000686347,34.0,135.0,25,4096,0
128,128,0.09801080000761431,34.0,136.0,25,4096,0
129,129,0.09868190000997856,34.0,137.0,25,4096,0
130,130,0.09937250000075437,34.0,138.0,25,4096,0
131,131,0.10016339999856427,34.0,139.0,25,4096,0
132,132,0.10088060000271071,34.0,140.0,25,4096,0
133,133,0.10181700000248384,34.0,141.0,25,4096,0
134,134,0.10264599999936763,34.0,142.0,25,4096,0
135,135,0.10335050000867341,34.0,143.0,25,4096,0
136,136,0.10414310000487603,34.0,144.0,25,4096,0
137,137,0.10483120000571944,34.0,145.0,25,4096,0
138,138,0.10555060001206584,34.0,146.0,25,4096,0
139,139,0.10625850000360515,34.0,147.0,25,4096,0
140,140,0.10693160000664648,34.0,148.0,25,4096,0
141,141,0.10763140000926796,34.0,149.0,25,4096,0
142,142,0.1083331999980146,34.0,150.0,25,4096,0
143,143,0.1089983999991091,34.0,151.0,25,4096,0
144,144,0.10970910001196899,34.0,152.0,25,4096,0
145,145,0.11040140000113752,34.0,153.0,25,4096,0
146,146,0.11106830000062473,34.0,154.0,25,4096,0
147,147,0.1121702000091318,34.0,155.0,25,4096,0
148,148,0.11288970000168774,34.0,156.0,25,4096,0
149,149,0.11358309999923222,34.0,157.0,25,4096,0
150,150,0.11430790000304114,34.0,158.0,25,4096,0
151,151,0.11500710000109393,34.0,159.0,25,4096,0
152,152,0.11571610000100918,34.0,160.0,25,4096,0
153,153,0.11644700000761077,34.0,161.0,25,4096,0
154,154,0.11765359999844804,34.0,162.0,25,4096,0
155,155,0.11839920000056736,34.0,163.0,25,4096,0
156,156,0.11913440001080744,34.0,164.0,25,4096,0
157,157,0.11981980000564363,34.0,165.0,25,4096,0
158,158,0.12052650000259746,34.0,166.0,25,4096,0
159,159,0.1212194000108866,34.0,167.0,25,4096,0
160,160,0.12194820000149775,34.0,168.0,25,4096,0
161,161,0.12262960000953171,34.0,169.0,25,4096,0
162,162,0.12333020000369288,34.0,170.0,25,4096,0
163,163,0.1240313000016613,34.0,171.0,25,4096,0
164,164,0.12475139999878593,34.0,172.0,25,4096,0
165,165,0.12544470001012087,34.0,173.0,25,4096,0
166,166,0.12615850000292994,34.0,174.0,25,4096,0
167,167,0.12686140000005253,34.0,175.0,25,4096,0
168,168,0.12756439999793656,34.0,176.0,25,4096,0
169,169,0.12827570000081323,34.0,177.0,25,4096,0
170,170,0.1290080000035232,34.0,178.0,25,4096,0
171,171,0.12971780000953004,34.0,179.0,25,4096,0
172,172,0.13047990000632126,34.0,180.0,25,4096,0
173,173,0.13123450000421144,34.0,181.0,25,4096,0
174,174,0.13199870000244118,34.0,182.0,25,4096,0
175,175,0.13273570001183543,34.0,183.0,25,4096,0
176,176,0.13353390000702348,34.0,184.0,25,4096,0
177,177,0.13430689999950118,34.0,185.0,25,4096,0
178,178,0.13504680000187363,34.0,186.0,25,4096,0
179,179,0.1358172000036575,34.0,187.0,25,4096,0
180,180,0.13655590001144446,34.0,188.0,25,4096,0
181,181,0.1373065000079805,34.0,189.0,25,4096,0
182,182,0.13804600000730716,34.0,190.0,25,4096,0
183,183,0.13880290000815876,34.0,191.0,25,4096,0
184,184,0.13955050001095515,34.0,192.0,25,4096,0
185,185,0.140299300008337,34.0,193.0,25,4096,0
186,186,0.14106520000495948,34.0,194.0,25,4096,0
187,187,0.1418028000043705,34.0,195.0,25,4096,0
188,188,0.14256740000564605,34.0,196.0,25,4096,0
189,189,0.14332560000184458,34.0,197.0,25,4096,0
190,190,0.1441149000020232,34.0,198.0,25,4096,0
191,191,0.14485690000583418,34.0,199.0,25,4096,0
192,192,0.14562070000101812,34.0,200.0,25,4096,0
193,193,0.1463925999996718,34.0,201.0,25,4096,0
194,194,0.14716380000754725,34.0,202.0,25,4096,0
195,195,0.14795579999918118,34.0,203.0,25,4096,0
196,196,0.14873280000756495,34.0,204.0,25,4096,0
197,197,0.14954860000580084,34.0,205.0,25,4096,0
198,198,0.15040300000691786,34.0,206.0,25,4096,0
199,199,0.1515240000007907,34.0,207.0,25,4096,0
200,200,0.15243000000191387,34.0,208.0,25,4096,0
201,201,0.15325820000725798,34.0,209.0,25,4096,0
202,202,0.15410100000735838,34.0,210.0,25,4096,0
203,203,0.15493800000695046,34.0,211.0,25,4096,0
204,204,0.15574880001076963,34.0,212.0,25,4096,0
205,205,0.1568868000031216,34.0,213.0,25,4096,0
206,206,0.15805870000622235,34.0,214.0,25,4096,0
207,207,0.1591315000114264,34.0,215.0,25,4096,0
208,208,0.16002180000941735,34.0,216.0,25,4096,0
209,209,0.16092700000444893,34.0,217.0,25,4096,0
210,210,0.16177940000488888,34.0,218.0,25,4096,0
211,211,0.16271170000254642,34.0,219.0,25,4096,0
212,212,0.1635480999975698,34.0,220.0,25,4096,0
213,213,0.16442420000385027,34.0,221.0,25,4096,0
214,214,0.16527599999972153,34.0,222.0,25,4096,0
215,215,0.16616659999999683,34.0,223.0,25,4096,0
216,216,0.16740679999929853,34.0,224.0,25,4096,0
217,217,0.1682820999994874,34.0,225.0,25,4096,0
218,218,0.16915690001042094,34.0,226.0,25,4096,0
219,219,0.16998050000984222,34.0,227.0,25,4096,0
220,220,0.1708102999982657,34.0,228.0,25,4096,0
221,221,0.17167710000649095,34.0,229.0,25,4096,0
222,222,0.17253310000523925,34.0,230.0,25,4096,0
223,223,0.17339240000001155,34.0,231.0,25,4096,0
224,224,0.17423600000620354,34.0,232.0,25,4096,0
225,225,0.17506110000249464,34.0,233.0,25,4096,0
226,226,0.1759096000023419,34.0,234.0,25,4096,0
227,227,0.1767353000032017,34.0,235.0,25,4096,0
228,228,0.1776026000006823,34.0,236.0,25,4096,0
229,229,0.17845030000898987,34.0,237.0,25,4096,0
230,230,0.1793147999997018,34.0,238.0,25,4096,0
231,231,0.18022020001080818,34.0,239.0,25,4096,0
232,232,0.1810820000100648,34.0,240.0,25,4096,0
233,233,0.181928500009235,34.0,241.0,25,4096,0
234,234,0.18281410000054166,34.0,242.0,25,4096,0
235,235,0.18373950000386685,34.0,243.0,25,4096,0
236,236,0.18463119999796618,34.0,244.0,25,4096,0
237,237,0.1855004000099143,34.0,245.0,25,4096,0
238,238,0.18638100000680424,34.0,246.0,25,4096,0
239,239,0.18726190000597853,34.0,247.0,25,4096,0
240,240,0.18812849999812897,34.0,248.0,25,4096,0
241,241,0.18904029999976046,34.0,249.0,25,4096,0
242,242,0.18994180001027416,34.0,250.0,25,4096,0
243,243,0.19083300000056624,34.0,251.0,25,4096,0
244,244,0.19174980001116637,34.0,252.0,25,4096,0
245,245,0.19263289999798872,34.0,253.0,25,4096,0
246,246,0.19354190000740346,34.0,254.0,25,4096,0
247,247,0.19447580000269227,34.0,255.0,25,4096,0
248,248,0.19536550001066644,34.0,256.0,25,4096,0
249,249,0.19625649999943562,34.0,257.0,25,4096,0
250,250,0.1971905000100378,34.0,258.0,25,4096,0
251,251,0.19809620000887662,34.0,259.0,25,4096,0
252,252,0.19899990000703838,34.0,260.0,25,4096,0
253,253,0.2000125000049593,34.0,261.0,25,4096,0
254,254,0.20116460000281222,34.0,262.0,25,4096,0
255,255,0.2021445999998832,34.0,263.0,25,4096,0
256,256,0.20316820000880398,34.0,264.0,25,4096,0
257,257,0.20413690000714269,34.0,265.0,25,4096,0
258,258,0.21161019999999553,34.0,266.0,25,4096,0
259,259,0.2133697000099346,34.0,267.0,25,4096,0
260,260,0.2148040000029141,34.0,268.0,25,4096,0
261,261,0.21592890001193155,34.0,269.0,25,4096,0
262,262,0.2180903000116814,34.0,270.0,25,4096,0
263,263,0.21907079999800771,34.0,271.0,25,4096,0
264,264,0.2200386000040453,34.0,272.0,25,4096,0
265,265,0.22100190000492148,34.0,273.0,25,4096,0
266,266,0.22194480001053307,34.0,274.0,25,4096,0
267,267,0.22290290000091773,34.0,275.0,25,4096,0
268,268,0.2238943999982439,34.0,276.0,25,4096,0
269,269,0.22486919999937527,34.0,277.0,25,4096,0
270,270,0.2258633000019472,34.0,278.0,25,4096,0
271,271,0.2269055000069784,34.0,279.0,25,4096,0
272,272,0.22817870001017582,34.0,280.0,25,4096,0
273,273,0.22932460000447463,34.0,281.0,25,4096,0
274,274,0.2306766000110656,34.0,282.0,25,4096,0
275,275,0.23170210000535008,34.0,283.0,25,4096,0
276,276,0.23274060001131147,34.0,284.0,25,4096,0
277,277,0.23397810000460595,34.0,285.0,25,4096,0
278,278,0.2351562000112608,34.0,286.0,25,4096,0
279,279,0.2362273000035202,34.0,287.0,25,4096,0
280,280,0.2373485999996774,34.0,288.0,25,4096,0
281,281,0.23843260000285227,34.0,289.0,25,4096,0
282,282,0.23953060001076665,34.0,290.0,25,4096,0
283,283,0.24059200000192504,34.0,291.0,25,4096,0
284,284,0.24169720000645611,34.0,292.0,25,4096,0
285,285,0.2427707000024384,34.0,293.0,25,4096,0
286,286,0.24383469999884255,34.0,294.0,25,4096,0
287,287,0.24492740001005586,34.0,295.0,25,4096,0
288,288,0.24602400000730995,34.0,296.0,25,4096,0
289,289,0.24711500000557862,34.0,297.0,25,4096,0
290,290,0.24823370001104195,34.0,298.0,25,4096,0
291,291,0.2493432000046596,34.0,299.0,25,4096,0
292,292,0.2505519000114873,34.0,300.0,25,4096,0
293,293,0.25169060000916943,34.0,301.0,25,4096,0
294,294,0.2529615000094054,34.0,302.0,25,4096,0
295,295,0.2544312000100035,34.0,303.0,25,4096,0
296,296,0.2558312000037404,34.0,304.0,25,4096,0
297,297,0.25688349999836646,34.0,305.0,25,4096,0
298,298,0.25794670000323094,34.0,306.0,25,4096,0
299,299,0.2590295999980299,34.0,307.0,25,4096,0
300,300,0.2601015000109328,34.0,308.0,25,4096,0
301,301,0.2611899000039557,34.0,309.0,25,4096,0
302,302,0.2622663000074681,34.0,310.0,25,4096,0
303,303,0.2633602999994764,34.0,311.0,25,4096,0
304,304,0.2644480000017211,34.0,312.0,25,4096,0
305,305,0.26552500000980217,34.0,313.0,25,4096,0
306,306,0.26680019999912474,34.0,314.0,25,4096,0
307,307,0.2679777000012109,34.0,315.0,25,4096,0
308,308,0.26913600000261795,34.0,316.0,25,4096,0
309,309,0.27031400000851136,34.0,317.0,25,4096,0
310,310,0.27147630001127254,34.0,318.0,25,4096,0
311,311,0.27280720000271685,34.0,319.0,25,4096,0
312,312,0.2742525000066962,34.0,320.0,25,4096,0
313,313,0.27552680000371765,34.0,321.0,25,4096,0
314,314,0.2766695000027539,34.0,322.0,25,4096,0
315,315,0.27784400001110043,34.0,323.0,25,4096,0
316,316,0.2790884999994887,34.0,324.0,25,4096,0
317,317,0.2802713999990374,34.0,325.0,25,4096,0
318,318,0.2814065999991726,34.0,326.0,25,4096,0
319,319,0.2825191000010818,34.0,327.0,25,4096,0
320,320,0.2836536000104388,34.0,328.0,25,4096,0
321,321,0.28569070000958163,34.0,329.0,25,4096,0
322,322,0.28727559999970254,34.0,330.0,25,4096,0
323,323,0.2887322000024142,34.0,331.0,25,4096,0
324,324,0.28997360001085326,34.0,332.0,25,4096,0
325,325,0.2911395999981323,34.0,333.0,25,4096,0
326,326,0.29622470001049805,34.0,334.0,25,4096,0
327,327,0.2975353000074392,34.0,335.0,25,4096,0
328,328,0.29877540000597946,34.0,336.0,25,4096,0
329,329,0.30015629999979865,34.0,337.0,25,4096,0
330,330,0.30197810000390746,34.0,338.0,25,4096,0
331,331,0.3033704000117723,34.0,339.0,25,4096,0
332,332,0.30516450000868645,34.0,340.0,25,4096,0
333,333,0.30640620000485796,34.0,341.0,25,4096,0
334,334,0.30761360000178684,34.0,342.0,25,4096,0
335,335,0.308874399997876,34.0,343.0,25,4096,0
336,336,0.31362490000901744,34.0,344.0,25,4096,0
337,337,0.3149139000015566,34.0,345.0,25,4096,0
338,338,0.3161664000072051,34.0,346.0,25,4096,0
339,339,0.3175801000033971,34.0,347.0,25,4096,0
340,340,0.3187937000038801,34.0,348.0,25,4096,0
341,341,0.320327699999325,34.0,349.0,25,4096,0
342,342,0.321501200000057,34.0,350.0,25,4096,0
343,343,0.3227352000103565,34.0,351.0,25,4096,0
344,344,0.32398830000602175,34.0,352.0,25,4096,0
345,345,0.32514610000362154,34.0,353.0,25,4096,0
346,346,0.3334258000104455,34.0,354.0,25,4096,0
347,347,0.334596300002886,34.0,355.0,25,4096,0
348,348,0.3357575999980327,34.0,356.0,25,4096,0
349,349,0.33688339999935124,34.0,357.0,25,4096,0
350,350,0.33801750000566244,34.0,358.0,25,4096,0
351,351,0.33916030000546016,34.0,359.0,25,4096,0
352,352,0.3403078999981517,34.0,360.0,25,4096,0
353,353,0.34200100001180544,34.0,361.0,25,4096,0
354,354,0.3433045999991009,34.0,362.0,25,4096,0
355,355,0.3445992000051774,34.0,363.0,25,4096,0
356,356,0.34582899999804795,34.0,364.0,25,4096,0
357,357,0.3470720000041183,34.0,365.0,25,4096,0
358,358,0.34830450000299606,34.0,366.0,25,4096,0
359,359,0.34952200000407174,34.0,367.0,25,4096,0
360,360,0.3507174000114901,34.0,368.0,25,4096,0
361,361,0.3519716000009794,34.0,369.0,25,4096,0
362,362,0.3531836000038311,34.0,370.0,25,4096,0
363,363,0.35438190000422765,34.0,371.0,25,4096,0
364,364,0.3555824000068242,34.0,372.0,25,4096,0
365,365,0.3570510999998078,34.0,373.0,25,4096,0
366,366,0.3582864000054542,34.0,374.0,25,4096,0
367,367,0.35953270000754856,34.0,375.0,25,4096,0
368,368,0.3608273999998346,34.0,376.0,25,4096,0
369,369,0.36257490000571124,34.0,377.0,25,4096,0
370,370,0.3638785000075586,34.0,378.0,25,4096,0
371,371,0.3651471000048332,34.0,379.0,25,4096,0
372,372,0.37037550000241026,34.0,380.0,25,4096,0
373,373,0.37171700000180863,34.0,381.0,25,4096,0
374,374,0.3729118000046583,34.0,382.0,25,4096,0
375,375,0.3774027000035858,34.0,383.0,25,4096,0
376,376,0.37887670000782236,34.0,384.0,25,4096,0
377,377,0.38029180000012275,34.0,385.0,25,4096,0
378,378,0.38160819999757223,34.0,386.0,25,4096,0
379,379,0.38289210000948515,34.0,387.0,25,4096,0
380,380,0.38461360000655986,34.0,388.0,25,4096,0
381,381,0.38585250001051463,34.0,389.0,25,4096,0
382,382,0.387203899997985,34.0,390.0,25,4096,0
383,383,0.3885871000093175,34.0,391.0,25,4096,0
384,384,0.3898621000116691,34.0,392.0,25,4096,0
385,385,0.3911384000093676,34.0,393.0,25,4096,0
386,386,0.39243740000529215,34.0,394.0,25,4096,0
387,387,0.3937270000024,34.0,395.0,25,4096,0
388,388,0.39506200001051184,34.0,396.0,25,4096,0
389,389,0.3965821000019787,34.0,397.0,25,4096,0
390,390,0.3978102000110084,34.0,398.0,25,4096,0
391,391,0.3990712000086205,34.0,399.0,25,4096,0
392,392,0.40034300000115763,34.0,400.0,25,4096,0
393,393,0.4016278000053717,34.0,401.0,25,4096,0
394,394,0.4029676000063773,34.0,402.0,25,4096,0
395,395,0.41957680000632536,34.0,403.0,25,4096,0
396,396,0.4209358000080101,34.0,404.0,25,4096,0
397,397,0.4222615000035148,34.0,405.0,25,4096,0
398,398,0.42361320000782143,34.0,406.0,25,4096,0
399,399,0.42492309999943245,34.0,407.0,25,4096,0
400,400,0.4261994000116829,34.0,408.0,25,4096,0
401,401,0.4274569000117481,34.0,409.0,25,4096,0
402,402,0.4287435000005644,34.0,410.0,25,4096,0
403,403,0.430120100005297,34.0,411.0,25,4096,0
404,404,0.43155140000453684,34.0,412.0,25,4096,0
405,405,0.43288600000960287,34.0,413.0,25,4096,0
406,406,0.4344730000011623,34.0,414.0,25,4096,0
407,407,0.4358319000020856,34.0,415.0,25,4096,0
408,408,0.4371633999980986,34.0,416.0,25,4096,0
409,409,0.4385342000023229,34.0,417.0,25,4096,0
410,410,0.43985590001102537,34.0,418.0,25,4096,0
411,411,0.44117540000297595,34.0,419.0,25,4096,0
412,412,0.44255690000136383,34.0,420.0,25,4096,0
413,413,0.4438789999985602,34.0,421.0,25,4096,0
414,414,0.4452426000061678,34.0,422.0,25,4096,0
415,415,0.44663770000624936,34.0,423.0,25,4096,0
416,416,0.44802700000582263,34.0,424.0,25,4096,0
417,417,0.44936700000835117,34.0,425.0,25,4096,0
418,418,0.4507709000026807,34.0,426.0,25,4096,0
419,419,0.4522131999983685,34.0,427.0,25,4096,0
420,420,0.45361490000505,34.0,428.0,25,4096,0
421,421,0.454943100005039,34.0,429.0,25,4096,0
422,422,0.4563683000014862,34.0,430.0,25,4096,0
423,423,0.4577169000112917,34.0,431.0,25,4096,0
424,424,0.4590801000013016,34.0,432.0,25,4096,0
425,425,0.4604801000095904,34.0,433.0,25,4096,0
426,426,0.4619463999988511,34.0,434.0,25,4096,0
427,427,0.4633270000049379,34.0,435.0,25,4096,0
428,428,0.4647243000072194,34.0,436.0,25,4096,0
429,429,0.46614940000290517,34.0,437.0,25,4096,0
430,430,0.46753730000637006,34.0,438.0,25,4096,0
431,431,0.4688901000045007,34.0,439.0,25,4096,0
432,432,0.4702899000112666,34.0,440.0,25,4096,0
433,433,0.4716807000077097,34.0,441.0,25,4096,0
434,434,0.4730528000072809,34.0,442.0,25,4096,0
435,435,0.47443630000634585,34.0,443.0,25,4096,0
436,436,0.47584199999982957,34.0,444.0,25,4096,0
437,437,0.4774484000081429,34.0,445.0,25,4096,0
438,438,0.4788929000060307,34.0,446.0,25,4096,0
439,439,0.480289700004505,34.0,447.0,25,4096,0
440,440,0.4816923000034876,34.0,448.0,25,4096,0
441,441,0.4831342000106815,34.0,449.0,25,4096,0
442,442,0.48456670000450686,34.0,450.0,25,4096,0
443,443,0.4859046000055969,34.0,451.0,25,4096,0
444,444,0.4872393999976339,34.0,452.0,25,4096,0
445,445,0.4885790999978781,34.0,453.0,25,4096,0
446,446,0.4899217000056524,34.0,454.0,25,4096,0
447,447,0.491298300010385,34.0,455.0,25,4096,0
448,448,0.49265340001147706,34.0,456.0,25,4096,0
449,449,0.49404560000402853,34.0,457.0,25,4096,0
450,450,0.49542900000233203,34.0,458.0,25,4096,0
451,451,0.49679530000139493,34.0,459.0,25,4096,0
452,452,0.4981824999995297,34.0,460.0,25,4096,0
453,453,0.49957220000214875,34.0,461.0,25,4096,0
454,454,0.5009305999992648,34.0,462.0,25,4096,0
455,455,0.5022998000058578,34.0,463.0,25,4096,0
456,456,0.5036460000119405,34.0,464.0,25,4096,0
457,457,0.5050413999997545,34.0,465.0,25,4096,0
458,458,0.5064189999975497,34.0,466.0,25,4096,0
459,459,0.5078011000005063,34.0,467.0,25,4096,0
460,460,0.509179700005916,34.0,468.0,25,4096,0
461,461,0.5105354999977862,34.0,469.0,25,4096,0
462,462,0.5119094000110636,34.0,470.0,25,4096,0
463,463,0.5133084000117378,34.0,471.0,25,4096,0
464,464,0.5147073999978602,34.0,472.0,25,4096,0
465,465,0.5161716000002343,34.0,473.0,25,4096,0
466,466,0.5176254000107292,34.0,474.0,25,4096,0
467,467,0.5190998000034597,34.0,475.0,25,4096,0
468,468,0.5207568000041647,34.0,476.0,25,4096,0
469,469,0.5227805000031367,34.0,477.0,25,4096,0
470,470,0.5242239000072004,34.0,478.0,25,4096,0
471,471,0.5256972000061069,34.0,479.0,25,4096,0
472,472,0.5271382000064477,34.0,480.0,25,4096,0
473,473,0.5285435000114376,34.0,481.0,25,4096,0
474,474,0.5299539000116056,34.0,482.0,25,4096,0
475,475,0.531359300002805,34.0,483.0,25,4096,0
476,476,0.5327716000028886,34.0,484.0,25,4096,0
477,477,0.5350419000023976,34.0,485.0,25,4096,0
478,478,0.5370935000100872,34.0,486.0,25,4096,0
479,479,0.5386187000112841,34.0,487.0,25,4096,0
480,480,0.54016020000563,34.0,488.0,25,4096,0
481,481,0.541651899999124,34.0,489.0,25,4096,0
482,482,0.5431389000004856,34.0,490.0,25,4096,0
483,483,0.5446119000116596,34.0,491.0,25,4096,0
484,484,0.5461748000088846,34.0,492.0,25,4096,0
485,485,0.5477129000064451,34.0,493.0,25,4096,0
486,486,0.5492369999992661,34.0,494.0,25,4096,0
487,487,0.5517780000081984,34.0,495.0,25,4096,0
488,488,0.5533616000029724,34.0,496.0,25,4096,0
489,489,0.5549040000041714,34.0,497.0,25,4096,0
490,490,0.55657390000124,34.0,498.0,25,4096,0
491,491,0.5585221000073943,34.0,499.0,25,4096,0
492,492,0.5604492999991635,34.0,500.0,25,4096,0
493,493,0.5620224000012968,34.0,501.0,25,4096,0
494,494,0.5636347000108799,34.0,502.0,25,4096,0
495,495,0.5652792000037152,34.0,503.0,25,4096,0
496,496,0.5680355000076815,34.0,504.0,25,4096,0
497,497,0.5695891000068514,34.0,505.0,25,4096,0
