,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
133,133,0.03233360000012908,75.0,137.0,25,4096,0
134,134,0.032538899991777726,75.0,138.0,25,4096,0
135,135,0.032780699999420904,75.0,139.0,25,4096,0
136,136,0.03300519999174867,75.0,140.0,25,4096,0
137,137,0.033216999989235774,75.0,141.0,25,4096,0
138,138,0.03342829999746755,75.0,142.0,25,4096,0
139,139,0.03364379999402445,75.0,143.0,25,4096,0
140,140,0.033857799993711524,75.0,144.0,25,4096,0
141,141,0.034070199995767325,75.0,145.0,25,4096,0
142,142,0.03428539999003988,75.0,146.0,25,4096,0
143,143,0.03449879999971017,75.0,147.0,25,4096,0
144,144,0.03471649999846704,75.0,148.0,25,4096,0
145,145,0.034933999995701015,75.0,149.0,25,4096,0
146,146,0.03515319999132771,75.0,150.0,25,4096,0
147,147,0.035372599988477305,75.0,151.0,25,4096,0
148,148,0.03559079999104142,75.0,152.0,25,4096,0
149,149,0.0358150999963982,75.0,153.0,25,4096,0
150,150,0.036037999991094694,75.0,154.0,25,4096,0
151,151,0.03625719998672139,75.0,155.0,25,4096,0
152,152,0.0364794999914011,75.0,156.0,25,4096,0
153,153,0.036707299994304776,75.0,157.0,25,4096,0
154,154,0.036932599992724136,75.0,158.0,25,4096,0
155,155,0.0372159999969881,77.0,160.0,25,4096,0
156,156,0.03744269999151584,77.0,161.0,25,4096,0
157,157,0.037673299986636266,77.0,162.0,25,4096,0
158,158,0.03791139999520965,77.0,163.0,25,4096,0
159,159,0.03814149998652283,77.0,164.0,25,4096,0
160,160,0.038374099996872246,77.0,165.0,25,4096,0
161,161,0.0386063999903854,77.0,166.0,25,4096,0
162,162,0.038840799999888986,77.0,167.0,25,4096,0
163,163,0.039072299987310544,77.0,168.0,25,4096,0
164,164,0.03930759998911526,77.0,169.0,25,4096,0
165,165,0.0395445999893127,77.0,170.0,25,4096,0
166,166,0.039783399988664314,77.0,171.0,25,4096,0
167,167,0.04002219998801593,77.0,172.0,25,4096,0
168,168,0.04026129998965189,77.0,173.0,25,4096,0
169,169,0.04050759998790454,77.0,174.0,25,4096,0
170,170,0.04075029998784885,77.0,175.0,25,4096,0
171,171,0.0409932999900775,77.0,176.0,25,4096,0
172,172,0.04124019999289885,77.0,177.0,25,4096,0
173,173,0.04148479999275878,77.0,178.0,25,4096,0
174,174,0.041740599990589544,77.0,179.0,25,4096,0
175,175,0.04198569999425672,77.0,180.0,25,4096,0
176,176,0.042233000000123866,77.0,181.0,25,4096,0
177,177,0.04248089999600779,77.0,182.0,25,4096,0
178,178,0.04273189998639282,77.0,183.0,25,4096,0
179,179,0.04297949999454431,77.0,184.0,25,4096,0
180,180,0.043230399998719804,77.0,185.0,25,4096,0
181,181,0.04348279999976512,77.0,186.0,25,4096,0
182,182,0.04373809999378864,77.0,187.0,25,4096,0
183,183,0.043990299993311055,77.0,188.0,25,4096,0
184,184,0.04424519999884069,77.0,189.0,25,4096,0
185,185,0.04450029999134131,77.0,190.0,25,4096,0
186,186,0.04475889999594074,77.0,191.0,25,4096,0
187,187,0.04501459999301005,77.0,192.0,25,4096,0
188,188,0.04527309999684803,77.0,193.0,25,4096,0
189,189,0.04553239999222569,77.0,194.0,25,4096,0
190,190,0.045794799996656366,77.0,195.0,25,4096,0
191,191,0.046054199992795475,77.0,196.0,25,4096,0
192,192,0.04631759999028873,77.0,197.0,25,4096,0
193,193,0.046579599991673604,77.0,198.0,25,4096,0
194,194,0.04684579999593552,77.0,199.0,25,4096,0
195,195,0.04710809999960475,77.0,200.0,25,4096,0
196,196,0.047374999994644895,77.0,201.0,25,4096,0
197,197,0.047679399998742156,77.0,202.0,25,4096,0
198,198,0.04818659999000374,77.0,203.0,25,4096,0
199,199,0.04871779998939019,77.0,204.0,25,4096,0
200,200,0.049225399998249486,77.0,205.0,25,4096,0
201,201,0.04973619998781942,77.0,206.0,25,4096,0
202,202,0.05025029998796526,77.0,207.0,25,4096,0
203,203,0.05068599998776335,77.0,208.0,25,4096,0
204,204,0.051008499998715706,77.0,209.0,25,4096,0
205,205,0.05130339998868294,77.0,210.0,25,4096,0
206,206,0.051596799996332265,77.0,211.0,25,4096,0
207,207,0.05187909999222029,77.0,212.0,25,4096,0
208,208,0.052160699997330084,77.0,213.0,25,4096,0
209,209,0.052439099992625415,77.0,214.0,25,4096,0
210,210,0.05272239999612793,77.0,215.0,25,4096,0
211,211,0.05300429998897016,77.0,216.0,25,4096,0
212,212,0.05328409999492578,77.0,217.0,25,4096,0
213,213,0.05356919999758247,77.0,218.0,25,4096,0
214,214,0.05385349999414757,77.0,219.0,25,4096,0
215,215,0.05413809999299701,77.0,220.0,25,4096,0
216,216,0.054423899986431934,77.0,221.0,25,4096,0
217,217,0.05471889999171253,77.0,222.0,25,4096,0
218,218,0.05500739999115467,77.0,223.0,25,4096,0
219,219,0.055293299999902956,77.0,224.0,25,4096,0
220,220,0.05558519999613054,77.0,225.0,25,4096,0
221,221,0.05587809999997262,77.0,226.0,25,4096,0
222,222,0.05616869998630136,77.0,227.0,25,4096,0
223,223,0.05646149998938199,77.0,228.0,25,4096,0
224,224,0.05675699999846984,77.0,229.0,25,4096,0
225,225,0.05705039999156725,77.0,230.0,25,4096,0
226,226,0.057560899993404746,77.0,231.0,25,4096,0
227,227,0.05812359999981709,77.0,232.0,25,4096,0
228,228,0.058673599996836856,77.0,233.0,25,4096,0
229,229,0.059215999994194135,77.0,234.0,25,4096,0
230,230,0.059764999998151325,77.0,235.0,25,4096,0
231,231,0.06031309999525547,77.0,236.0,25,4096,0
232,232,0.061078200000338256,77.0,237.0,25,4096,0
233,233,0.06178939998790156,77.0,238.0,25,4096,0
234,234,0.06240099998831283,77.0,239.0,25,4096,0
235,235,0.06291189999319613,77.0,240.0,25,4096,0
236,236,0.06330899999011308,77.0,241.0,25,4096,0
237,237,0.06366529999650083,77.0,242.0,25,4096,0
238,238,0.06402669999806676,77.0,243.0,25,4096,0
239,239,0.06447209999896586,77.0,244.0,25,4096,0
240,240,0.06481429999985266,77.0,245.0,25,4096,0
241,241,0.06515239999862388,77.0,246.0,25,4096,0
242,242,0.06547560000035446,77.0,247.0,25,4096,0
243,243,0.06580129999201745,77.0,248.0,25,4096,0
244,244,0.06612569998833351,77.0,249.0,25,4096,0
245,245,0.06645769999886397,77.0,250.0,25,4096,0
246,246,0.06679569999687374,77.0,251.0,25,4096,0
247,247,0.06712189999234397,77.0,252.0,25,4096,0
248,248,0.06745089999458287,77.0,253.0,25,4096,0
249,249,0.06778289999056142,77.0,254.0,25,4096,0
250,250,0.06810389999009203,77.0,255.0,25,4096,0
251,251,0.06842539999342989,77.0,256.0,25,4096,0
252,252,0.06875059999583755,77.0,257.0,25,4096,0
253,253,0.06907399999909103,77.0,258.0,25,4096,0
254,254,0.06939559998863842,77.0,259.0,25,4096,0
255,255,0.06972059998952318,77.0,260.0,25,4096,0
256,256,0.07004659999802243,77.0,261.0,25,4096,0
257,257,0.07037279999349266,77.0,262.0,25,4096,0
258,258,0.07070209999801591,77.0,263.0,25,4096,0
259,259,0.07103069999720901,77.0,264.0,25,4096,0
260,260,0.07135629998811055,77.0,265.0,25,4096,0
261,261,0.07168989999627229,77.0,266.0,25,4096,0
262,262,0.07201899999927264,77.0,267.0,25,4096,0
263,263,0.07234789998619817,77.0,268.0,25,4096,0
264,264,0.07268199999816716,77.0,269.0,25,4096,0
265,265,0.07301499998720828,77.0,270.0,25,4096,0
266,266,0.07334779998927843,77.0,271.0,25,4096,0
267,267,0.07368139999744017,77.0,272.0,25,4096,0
268,268,0.07409189999452792,77.0,273.0,25,4096,0
269,269,0.0744558999867877,77.0,274.0,25,4096,0
270,270,0.07485699999961071,77.0,275.0,25,4096,0
271,271,0.07527189998654649,77.0,276.0,25,4096,0
272,272,0.0756349000002956,77.0,277.0,25,4096,0
273,273,0.07598419999703765,77.0,278.0,25,4096,0
274,274,0.07638529999530874,78.0,280.0,25,4096,0
275,275,0.0767306999914581,78.0,281.0,25,4096,0
276,276,0.0770736999984365,78.0,282.0,25,4096,0
277,277,0.07741609998629428,78.0,283.0,25,4096,0
278,278,0.07782419999421109,78.0,284.0,25,4096,0
279,279,0.07819129999552388,78.0,285.0,25,4096,0
280,280,0.07854839999345131,78.0,286.0,25,4096,0
281,281,0.07890099998621736,78.0,287.0,25,4096,0
282,282,0.07925159999285825,78.0,288.0,25,4096,0
283,283,0.07960639998782426,78.0,289.0,25,4096,0
284,284,0.07995939999818802,78.0,290.0,25,4096,0
285,285,0.08031459999619983,78.0,291.0,25,4096,0
286,286,0.08067239999945741,78.0,292.0,25,4096,0
287,287,0.0810289999935776,78.0,293.0,25,4096,0
288,288,0.08138419999158941,78.0,294.0,25,4096,0
289,289,0.08174279998638667,78.0,295.0,25,4096,0
290,290,0.08210209998651408,78.0,296.0,25,4096,0
291,291,0.0824638999911258,78.0,297.0,25,4096,0
292,292,0.08282389999658335,78.0,298.0,25,4096,0
293,293,0.08318469999358058,78.0,299.0,25,4096,0
294,294,0.08354789999430068,78.0,300.0,25,4096,0
295,295,0.08390979999967385,78.0,301.0,25,4096,0
296,296,0.08427389999269508,78.0,302.0,25,4096,0
297,297,0.084641899986309,78.0,303.0,25,4096,0
298,298,0.08500699998694472,78.0,304.0,25,4096,0
299,299,0.08537449999130331,78.0,305.0,25,4096,0
300,300,0.08574399999633897,78.0,306.0,25,4096,0
301,301,0.08611429999291431,78.0,307.0,25,4096,0
302,302,0.08648739999625832,78.0,308.0,25,4096,0
303,303,0.08686119999038056,78.0,309.0,25,4096,0
304,304,0.08723419999296311,78.0,310.0,25,4096,0
305,305,0.08760839999013115,78.0,311.0,25,4096,0
306,306,0.0879844999872148,78.0,312.0,25,4096,0
307,307,0.0883612999896286,78.0,313.0,25,4096,0
308,308,0.08879119998891838,80.0,315.0,25,4096,0
309,309,0.0891696999897249,80.0,316.0,25,4096,0
310,310,0.08956329998909496,80.0,317.0,25,4096,0
311,311,0.08994239999447018,80.0,318.0,25,4096,0
312,312,0.0903239999897778,80.0,319.0,25,4096,0
313,313,0.09078539999609347,80.0,320.0,25,4096,0
314,314,0.09123809999437071,80.0,321.0,25,4096,0
315,315,0.09166259999619797,80.0,322.0,25,4096,0
316,316,0.09207389999937732,80.0,323.0,25,4096,0
317,317,0.09257939999224618,80.0,324.0,25,4096,0
318,318,0.09300249999796506,80.0,325.0,25,4096,0
319,319,0.09340789999987464,80.0,326.0,25,4096,0
320,320,0.09380099999543745,80.0,327.0,25,4096,0
321,321,0.09419189998880029,80.0,328.0,25,4096,0
322,322,0.09458349998749327,80.0,329.0,25,4096,0
323,323,0.0949728999985382,80.0,330.0,25,4096,0
324,324,0.09536300000036135,80.0,331.0,25,4096,0
325,325,0.09575529998983257,80.0,332.0,25,4096,0
326,326,0.09614469998632558,80.0,333.0,25,4096,0
327,327,0.0965369999903487,80.0,334.0,25,4096,0
328,328,0.09693119999428745,80.0,335.0,25,4096,0
329,329,0.09732729999814183,80.0,336.0,25,4096,0
330,330,0.09772489999886602,80.0,337.0,25,4096,0
331,331,0.0981193999905372,80.0,338.0,25,4096,0
332,332,0.0985169999912614,80.0,339.0,25,4096,0
333,333,0.09891179999976885,80.0,340.0,25,4096,0
334,334,0.09930940000049304,80.0,341.0,25,4096,0
335,335,0.09971129999030381,80.0,342.0,25,4096,0
336,336,0.10011349999695085,80.0,343.0,25,4096,0
337,337,0.10051939998811577,80.0,344.0,25,4096,0
338,338,0.10092249998706393,80.0,345.0,25,4096,0
339,339,0.10132549999980256,80.0,346.0,25,4096,0
340,340,0.10173029999714345,80.0,347.0,25,4096,0
341,341,0.10213549999753013,80.0,348.0,25,4096,0
342,342,0.10254199999326374,80.0,349.0,25,4096,0
343,343,0.10295190000033472,80.0,350.0,25,4096,0
344,344,0.10336049999750685,80.0,351.0,25,4096,0
345,345,0.10383139998884872,82.0,353.0,25,4096,0
346,346,0.10424269999202807,82.0,354.0,25,4096,0
347,347,0.10465549999207724,82.0,355.0,25,4096,0
348,348,0.10507349998806603,82.0,356.0,25,4096,0
349,349,0.10549149999860674,82.0,357.0,25,4096,0
350,350,0.10591219998605084,82.0,358.0,25,4096,0
351,351,0.10632809999515302,82.0,359.0,25,4096,0
352,352,0.10674849999486469,82.0,360.0,25,4096,0
353,353,0.10722689999965951,82.0,361.0,25,4096,0
354,354,0.10786229999212082,82.0,362.0,25,4096,0
355,355,0.10840669999015518,82.0,363.0,25,4096,0
356,356,0.10885249999410007,82.0,364.0,25,4096,0
357,357,0.10928309999871999,82.0,365.0,25,4096,0
358,358,0.10971569998946507,82.0,366.0,25,4096,0
359,359,0.11013979998824652,82.0,367.0,25,4096,0
360,360,0.11056869999447372,82.0,368.0,25,4096,0
361,361,0.11099259999173228,82.0,369.0,25,4096,0
362,362,0.11142049999034498,82.0,370.0,25,4096,0
363,363,0.11184839998895768,82.0,371.0,25,4096,0
364,364,0.11227609998604748,82.0,372.0,25,4096,0
365,365,0.11270899999362882,82.0,373.0,25,4096,0
366,366,0.11313749999681022,82.0,374.0,25,4096,0
367,367,0.11356939999677707,82.0,375.0,25,4096,0
368,368,0.11400189998676069,82.0,376.0,25,4096,0
369,369,0.11443759998655878,82.0,377.0,25,4096,0
370,370,0.11487219999253284,82.0,378.0,25,4096,0
371,371,0.115306599996984,82.0,379.0,25,4096,0
372,372,0.11574009999458212,82.0,380.0,25,4096,0
373,373,0.11617639999894891,82.0,381.0,25,4096,0
374,374,0.1166182999877492,82.0,382.0,25,4096,0
375,375,0.11705519999668468,82.0,383.0,25,4096,0
376,376,0.11749809999309946,82.0,384.0,25,4096,0
377,377,0.11793959999340586,82.0,385.0,25,4096,0
378,378,0.1183784999884665,82.0,386.0,25,4096,0
379,379,0.1188201999902958,82.0,387.0,25,4096,0
380,380,0.1192661999957636,82.0,388.0,25,4096,0
381,381,0.1197148999926867,82.0,389.0,25,4096,0
382,382,0.12016269999730866,82.0,390.0,25,4096,0
383,383,0.12061069998890162,82.0,391.0,25,4096,0
384,384,0.12105789998895489,82.0,392.0,25,4096,0
385,385,0.12151409999933094,82.0,393.0,25,4096,0
386,386,0.1219647999969311,82.0,394.0,25,4096,0
387,387,0.12243519999901764,82.0,395.0,25,4096,0
388,388,0.12298089999239892,82.0,396.0,25,4096,0
389,389,0.12346049999177922,82.0,397.0,25,4096,0
390,390,0.12394519998633768,82.0,398.0,25,4096,0
391,391,0.12442249999730848,82.0,399.0,25,4096,0
392,392,0.12488189998839516,82.0,400.0,25,4096,0
393,393,0.125341799997841,82.0,401.0,25,4096,0
394,394,0.1258038999949349,82.0,402.0,25,4096,0
395,395,0.1262638999905903,82.0,403.0,25,4096,0
396,396,0.1267290999967372,82.0,404.0,25,4096,0
397,397,0.1271905999892624,82.0,405.0,25,4096,0
398,398,0.12765499998931773,82.0,406.0,25,4096,0
399,399,0.1281192999886116,82.0,407.0,25,4096,0
400,400,0.12858439999399707,82.0,408.0,25,4096,0
401,401,0.12904969998635352,82.0,409.0,25,4096,0
402,402,0.12951389999943785,82.0,410.0,25,4096,0
403,403,0.1299789999902714,82.0,411.0,25,4096,0
404,404,0.13045019999844953,82.0,412.0,25,4096,0
405,405,0.1309208999882685,82.0,413.0,25,4096,0
406,406,0.13140989998646546,82.0,414.0,25,4096,0
407,407,0.13188619998982176,82.0,415.0,25,4096,0
408,408,0.13235879999410827,82.0,416.0,25,4096,0
409,409,0.13288779999129474,83.0,418.0,25,4096,0
410,410,0.13336529998923652,83.0,419.0,25,4096,0
411,411,0.13383669999893755,83.0,420.0,25,4096,0
412,412,0.1343118999939179,83.0,421.0,25,4096,0
413,413,0.13479629998619203,83.0,422.0,25,4096,0
414,414,0.13527139999496285,83.0,423.0,25,4096,0
415,415,0.1357543999911286,83.0,424.0,25,4096,0
416,416,0.13623139999981504,83.0,425.0,25,4096,0
417,417,0.13671439999598078,83.0,426.0,25,4096,0
418,418,0.1371929999877466,83.0,427.0,25,4096,0
419,419,0.13797109998995438,83.0,428.0,25,4096,0
420,420,0.13890639999590348,83.0,429.0,25,4096,0
421,421,0.13981799999601208,83.0,430.0,25,4096,0
422,422,0.1407236999948509,83.0,431.0,25,4096,0
423,423,0.1416274999937741,83.0,432.0,25,4096,0
424,424,0.1425256999937119,83.0,433.0,25,4096,0
425,425,0.14342049999686424,83.0,434.0,25,4096,0
426,426,0.14433069998631254,83.0,435.0,25,4096,0
427,427,0.14523049999843352,83.0,436.0,25,4096,0
428,428,0.14613639999879524,83.0,437.0,25,4096,0
429,429,0.1467973999970127,83.0,438.0,25,4096,0
430,430,0.1473435999942012,83.0,439.0,25,4096,0
431,431,0.14786219999950845,83.0,440.0,25,4096,0
432,432,0.14839329999813344,83.0,441.0,25,4096,0
433,433,0.14892259999760427,83.0,442.0,25,4096,0
434,434,0.14943659999698866,83.0,443.0,25,4096,0
435,435,0.14993949999916367,83.0,444.0,25,4096,0
436,436,0.15044599999964703,83.0,445.0,25,4096,0
437,437,0.15094919998955447,83.0,446.0,25,4096,0
438,438,0.1514533999870764,83.0,447.0,25,4096,0
439,439,0.15195649999077432,83.0,448.0,25,4096,0
440,440,0.15252019999024924,83.0,449.0,25,4096,0
441,441,0.15310179999505635,83.0,450.0,25,4096,0
442,442,0.15363399998750538,83.0,451.0,25,4096,0
443,443,0.1541463999892585,83.0,452.0,25,4096,0
444,444,0.15465719999338035,83.0,453.0,25,4096,0
445,445,0.15516619999834802,83.0,454.0,25,4096,0
446,446,0.15567909998935647,83.0,455.0,25,4096,0
447,447,0.156187399988994,83.0,456.0,25,4096,0
448,448,0.15670379999210127,83.0,457.0,25,4096,0
449,449,0.1573587999882875,83.0,458.0,25,4096,0
450,450,0.157989399987855,83.0,459.0,25,4096,0
451,451,0.15854579998995177,83.0,460.0,25,4096,0
452,452,0.1590670999867143,83.0,461.0,25,4096,0
453,453,0.1595855999912601,83.0,462.0,25,4096,0
454,454,0.16009849999682046,83.0,463.0,25,4096,0
455,455,0.1606150999868987,83.0,464.0,25,4096,0
456,456,0.16113199999381322,83.0,465.0,25,4096,0
457,457,0.16165519999049138,83.0,466.0,25,4096,0
458,458,0.16217419999884441,83.0,467.0,25,4096,0
459,459,0.162694399987231,83.0,468.0,25,4096,0
460,460,0.1632134999963455,83.0,469.0,25,4096,0
461,461,0.16374409999116324,83.0,470.0,25,4096,0
462,462,0.16427009999461006,83.0,471.0,25,4096,0
463,463,0.16480009999941103,83.0,472.0,25,4096,0
464,464,0.1653290999965975,83.0,473.0,25,4096,0
465,465,0.16585539998777676,83.0,474.0,25,4096,0
466,466,0.16638519999105483,83.0,475.0,25,4096,0
467,467,0.16691659999196418,83.0,476.0,25,4096,0
468,468,0.16750759999558795,83.0,477.0,25,4096,0
469,469,0.16806719999294728,83.0,478.0,25,4096,0
470,470,0.1686033000005409,83.0,479.0,25,4096,0
471,471,0.16913719999138266,83.0,480.0,25,4096,0
472,472,0.169671899988316,83.0,481.0,25,4096,0
473,473,0.170209399992018,83.0,482.0,25,4096,0
474,474,0.17075529998692218,83.0,483.0,25,4096,0
475,475,0.17129629998817109,83.0,484.0,25,4096,0
476,476,0.17183409999415744,83.0,485.0,25,4096,0
477,477,0.17237699999532197,83.0,486.0,25,4096,0
478,478,0.17291529999056365,83.0,487.0,25,4096,0
479,479,0.17345629999181256,83.0,488.0,25,4096,0
480,480,0.17408129999239463,83.0,489.0,25,4096,0
481,481,0.17469149999669753,83.0,490.0,25,4096,0
482,482,0.175248699990334,83.0,491.0,25,4096,0
483,483,0.17579679998743813,83.0,492.0,25,4096,0
484,484,0.17634609999367967,83.0,493.0,25,4096,0
485,485,0.17689459999382962,83.0,494.0,25,4096,0
486,486,0.17744899999524932,83.0,495.0,25,4096,0
487,487,0.17799779999768361,83.0,496.0,25,4096,0
488,488,0.17855159999453463,83.0,497.0,25,4096,0
489,489,0.17910279998613987,83.0,498.0,25,4096,0
490,490,0.17965329998696689,83.0,499.0,25,4096,0
491,491,0.18020429999160115,83.0,500.0,25,4096,0
492,492,0.1807591999968281,83.0,501.0,25,4096,0
493,493,0.1813141999882646,83.0,502.0,25,4096,0
494,494,0.18187009998655412,83.0,503.0,25,4096,0
495,495,0.18260739999823272,83.0,504.0,25,4096,0
496,496,0.18348179999156855,83.0,505.0,25,4096,0
