,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
61,61,19.260202600009507,21.0,12471.0,200,0.6,4096
62,62,19.562143199989805,19.0,12673.0,200,0.6,4096
63,63,19.8631078999897,19.0,12874.0,200,0.6,4096
64,64,20.160602399992058,19.0,13075.0,200,0.6,4096
65,65,20.45800670000608,19.0,13276.0,200,0.6,4096
66,66,20.756512599997222,18.0,13478.0,200,0.6,4096
67,67,21.050253699999303,18.0,13679.0,200,0.6,4096
68,68,21.351585700002033,18.0,13880.0,200,0.6,4096
69,69,21.66862189999665,18.0,14081.0,200,0.6,4096
70,70,21.976450099988142,18.0,14282.0,200,0.6,4096
71,71,22.27749129998847,15.0,14484.0,200,0.6,4096
72,72,22.57292810000945,15.0,14685.0,200,0.6,4096
73,73,22.874026800011052,15.0,14886.0,200,0.6,4096
74,74,23.165174599998863,15.0,15087.0,200,0.6,4096
75,75,23.459552799991798,15.0,15288.0,200,0.6,4096
76,76,23.762690200004727,14.0,15490.0,200,0.6,4096
77,77,24.107531899993774,13.0,15692.0,200,0.6,4096
78,78,24.44804479999584,13.0,15893.0,200,0.6,4096
79,79,24.79167320000124,12.0,16095.0,200,0.6,4096
80,80,25.13712850000593,12.0,16296.0,200,0.6,4096
81,81,25.455112700001337,12.0,16497.0,200,0.6,4096
82,82,25.801447200006805,11.0,16699.0,200,0.6,4096
83,83,26.13466499999049,11.0,16900.0,200,0.6,4096
84,84,26.44655980000971,10.0,17102.0,200,0.6,4096
85,85,26.772127800009912,10.0,17303.0,200,0.6,4096
86,86,27.092541599995457,10.0,17504.0,200,0.6,4096
87,87,27.438902900001267,10.0,17705.0,200,0.6,4096
88,88,27.76434359999257,10.0,17906.0,200,0.6,4096
89,89,28.067137400008505,10.0,18107.0,200,0.6,4096
90,90,28.479064599989215,10.0,18308.0,200,0.6,4096
91,91,28.868168799992418,10.0,18509.0,200,0.6,4096
92,92,29.330161699996097,10.0,18710.0,200,0.6,4096
93,93,29.80727200000547,9.0,18912.0,200,0.6,4096
94,94,30.157523000001675,9.0,19113.0,200,0.6,4096
95,95,30.482706100010546,9.0,19314.0,200,0.6,4096
96,96,30.81411529998877,9.0,19515.0,200,0.6,4096
97,97,31.15331240001251,9.0,19716.0,200,0.6,4096
98,98,31.476559700007783,9.0,19917.0,200,0.6,4096
99,99,31.82520150000346,9.0,20118.0,200,0.6,4096
100,100,32.149962499999674,8.0,20320.0,200,0.6,4096
101,101,32.444226999999955,8.0,20521.0,200,0.6,4096
102,102,32.76162309999927,8.0,20722.0,200,0.6,4096
103,103,33.17107660000329,8.0,20923.0,200,0.6,4096
104,104,33.484720000007655,8.0,21124.0,200,0.6,4096
105,105,33.841730699990876,8.0,21325.0,200,0.6,4096
106,106,34.21653120001429,8.0,21526.0,200,0.6,4096
107,107,34.59065689999261,8.0,21727.0,200,0.6,4096
108,108,34.95173679999425,8.0,21928.0,200,0.6,4096
109,109,35.26693109999178,8.0,22129.0,200,0.6,4096
110,110,35.587059499986935,8.0,22330.0,200,0.6,4096
111,111,35.90689410001505,8.0,22531.0,200,0.6,4096
112,112,36.211114900012035,8.0,22732.0,200,0.6,4096
113,113,36.544113699987065,8.0,22933.0,200,0.6,4096
114,114,36.904805099999066,8.0,23134.0,200,0.6,4096
115,115,37.21430950000649,8.0,23335.0,200,0.6,4096
116,116,37.522469799994724,8.0,23536.0,200,0.6,4096
117,117,37.90686839999398,8.0,23737.0,200,0.6,4096
118,118,38.273071700008586,8.0,23938.0,200,0.6,4096
119,119,38.689114600012545,8.0,24139.0,200,0.6,4096
120,120,39.03072050001356,8.0,24340.0,200,0.6,4096
121,121,39.428531499987,8.0,24541.0,200,0.6,4096
122,122,39.74344759999076,8.0,24742.0,200,0.6,4096
123,123,40.0497228000022,8.0,24943.0,200,0.6,4096
124,124,40.36818610000773,8.0,25144.0,200,0.6,4096
125,125,40.69103879999602,8.0,25345.0,200,0.6,4096
126,126,41.01165729999775,8.0,25546.0,200,0.6,4096
127,127,41.321669400000246,7.0,25748.0,200,0.6,4096
128,128,41.646287799987476,7.0,25949.0,200,0.6,4096
129,129,41.97372800001176,7.0,26150.0,200,0.6,4096
130,130,42.273531399987405,7.0,26351.0,200,0.6,4096
131,131,42.59215499999118,7.0,26552.0,200,0.6,4096
132,132,42.90760219999356,7.0,26753.0,200,0.6,4096
133,133,43.263539500010666,7.0,26954.0,200,0.6,4096
134,134,43.60108729999047,7.0,27155.0,200,0.6,4096
135,135,43.95637299999362,7.0,27356.0,200,0.6,4096
136,136,44.320667299994966,7.0,27557.0,200,0.6,4096
137,137,44.6511029000103,7.0,27758.0,200,0.6,4096
138,138,44.957706000015605,7.0,27959.0,200,0.6,4096
139,139,45.30338520000805,7.0,28160.0,200,0.6,4096
140,140,45.61678449998726,7.0,28361.0,200,0.6,4096
141,141,45.91220140000223,7.0,28562.0,200,0.6,4096
142,142,46.23348600001191,6.0,28764.0,200,0.6,4096
143,143,46.61561899998924,6.0,28965.0,200,0.6,4096
144,144,46.94401080001262,6.0,29166.0,200,0.6,4096
145,145,47.30777049998869,6.0,29367.0,200,0.6,4096
146,146,47.629999900003895,6.0,29568.0,200,0.6,4096
147,147,47.933350100007374,6.0,29769.0,200,0.6,4096
148,148,48.22674569999799,6.0,29970.0,200,0.6,4096
149,149,48.59672160001355,6.0,30171.0,200,0.6,4096
150,150,48.97912120001274,6.0,30372.0,200,0.6,4096
151,151,49.331485900009284,6.0,30573.0,200,0.6,4096
152,152,49.702934100001585,6.0,30774.0,200,0.6,4096
153,153,50.09073600001284,6.0,30975.0,200,0.6,4096
154,154,50.467835099989315,6.0,31176.0,200,0.6,4096
155,155,50.801222500012955,6.0,31377.0,200,0.6,4096
156,156,51.153702700015856,6.0,31578.0,200,0.6,4096
157,157,51.46482470000046,6.0,31779.0,200,0.6,4096
158,158,51.80860469999607,6.0,31980.0,200,0.6,4096
159,159,52.11183579999488,6.0,32181.0,200,0.6,4096
160,160,52.43048939999426,5.0,32383.0,200,0.6,4096
161,161,52.7469592000125,5.0,32584.0,200,0.6,4096
162,162,53.08415390001028,5.0,32785.0,200,0.6,4096
163,163,53.40906730000279,5.0,32986.0,200,0.6,4096
164,164,53.72357090000878,5.0,33187.0,200,0.6,4096
165,165,54.035947600001236,5.0,33388.0,200,0.6,4096
166,166,54.3953359000152,5.0,33589.0,200,0.6,4096
167,167,54.774523100000806,5.0,33790.0,200,0.6,4096
168,168,55.10215799999423,5.0,33991.0,200,0.6,4096
169,169,55.436991800001124,5.0,34192.0,200,0.6,4096
170,170,55.79232100001536,5.0,34393.0,200,0.6,4096
171,171,56.121362400008366,5.0,34594.0,200,0.6,4096
172,172,56.45148909999989,5.0,34795.0,200,0.6,4096
173,173,56.84398840001086,5.0,34996.0,200,0.6,4096
174,174,57.18245089999982,5.0,35197.0,200,0.6,4096
175,175,57.55188410001574,5.0,35398.0,200,0.6,4096
176,176,57.916378399997484,5.0,35599.0,200,0.6,4096
177,177,58.28247790000751,5.0,35800.0,200,0.6,4096
178,178,58.615357000002405,5.0,36001.0,200,0.6,4096
179,179,58.926139099989086,5.0,36202.0,200,0.6,4096
180,180,59.275238300004276,5.0,36403.0,200,0.6,4096
181,181,59.6181065000128,5.0,36604.0,200,0.6,4096
182,182,59.98207420000108,5.0,36805.0,200,0.6,4096
183,183,60.337050800008,5.0,37006.0,200,0.6,4096
184,184,60.650367399997776,4.0,37208.0,200,0.6,4096
185,185,60.966424300015206,4.0,37409.0,200,0.6,4096
186,186,61.28418600000441,4.0,37610.0,200,0.6,4096
187,187,61.62460179999471,4.0,37811.0,200,0.6,4096
188,188,61.98724190000212,4.0,38012.0,200,0.6,4096
189,189,62.293141700007254,4.0,38213.0,200,0.6,4096
190,190,62.611300399992615,4.0,38414.0,200,0.6,4096
191,191,63.00184849998914,4.0,38615.0,200,0.6,4096
192,192,63.345334499987075,4.0,38816.0,200,0.6,4096
193,193,63.684964799991576,4.0,39017.0,200,0.6,4096
194,194,63.990714399988065,4.0,39218.0,200,0.6,4096
195,195,64.3374688999902,4.0,39419.0,200,0.6,4096
196,196,64.69618550001178,4.0,39620.0,200,0.6,4096
197,197,65.06098390000989,4.0,39821.0,200,0.6,4096
198,198,65.3806811000104,4.0,40022.0,200,0.6,4096
199,199,65.69315330000245,4.0,40223.0,200,0.6,4096
200,200,66.0398731000023,4.0,40424.0,200,0.6,4096
201,201,66.37569190000067,4.0,40625.0,200,0.6,4096
202,202,66.73061910000979,4.0,40826.0,200,0.6,4096
203,203,67.0598227000155,4.0,41027.0,200,0.6,4096
204,204,67.40747689999989,4.0,41228.0,200,0.6,4096
205,205,67.73215739999432,4.0,41429.0,200,0.6,4096
206,206,68.06217520000064,4.0,41630.0,200,0.6,4096
207,207,68.38244580000173,4.0,41831.0,200,0.6,4096
208,208,68.71596020000288,4.0,42032.0,200,0.6,4096
209,209,69.03549499998917,4.0,42233.0,200,0.6,4096
210,210,69.38923000000068,4.0,42434.0,200,0.6,4096
211,211,69.71003590000328,4.0,42635.0,200,0.6,4096
212,212,70.02320060000056,4.0,42836.0,200,0.6,4096
213,213,70.34139529999811,4.0,43037.0,200,0.6,4096
214,214,70.66328800001065,4.0,43238.0,200,0.6,4096
215,215,70.97082519999822,4.0,43439.0,200,0.6,4096
216,216,71.27234550000867,4.0,43640.0,200,0.6,4096
217,217,71.58135890000267,4.0,43841.0,200,0.6,4096
218,218,71.94538220000686,4.0,44042.0,200,0.6,4096
219,219,72.249754199991,4.0,44243.0,200,0.6,4096
220,220,72.57417149998946,4.0,44444.0,200,0.6,4096
221,221,72.88892830000259,4.0,44645.0,200,0.6,4096
222,222,73.21018600001116,4.0,44846.0,200,0.6,4096
223,223,73.53268540001591,4.0,45047.0,200,0.6,4096
224,224,73.82887120000669,4.0,45248.0,200,0.6,4096
225,225,74.16878420001012,4.0,45449.0,200,0.6,4096
226,226,74.53288380001322,4.0,45650.0,200,0.6,4096
227,227,74.87813580001239,4.0,45851.0,200,0.6,4096
228,228,75.17744480000692,4.0,46052.0,200,0.6,4096
229,229,75.51460480000242,3.0,46254.0,200,0.6,4096
230,230,75.81748309999239,3.0,46455.0,200,0.6,4096
231,231,76.15702889999375,3.0,46656.0,200,0.6,4096
232,232,76.47692839999218,3.0,46857.0,200,0.6,4096
233,233,76.8120171999908,3.0,47058.0,200,0.6,4096
234,234,77.17448940000031,3.0,47259.0,200,0.6,4096
235,235,77.63175960001536,3.0,47460.0,200,0.6,4096
236,236,78.04881290000048,3.0,47661.0,200,0.6,4096
237,237,78.44231549999677,3.0,47862.0,200,0.6,4096
238,238,78.77858559999731,3.0,48063.0,200,0.6,4096
239,239,79.12491869999212,3.0,48264.0,200,0.6,4096
240,240,79.51960830000462,3.0,48465.0,200,0.6,4096
241,241,79.9627773000102,3.0,48666.0,200,0.6,4096
242,242,80.35179220000282,3.0,48867.0,200,0.6,4096
243,243,80.71360479999566,3.0,49068.0,200,0.6,4096
244,244,81.15253429999575,3.0,49269.0,200,0.6,4096
245,245,81.48815150000155,3.0,49470.0,200,0.6,4096
246,246,81.87073140000575,3.0,49671.0,200,0.6,4096
247,247,82.24511980000534,3.0,49872.0,200,0.6,4096
248,248,82.56416710000485,3.0,50073.0,200,0.6,4096
249,249,82.86883940000553,3.0,50274.0,200,0.6,4096
250,250,83.1786204999953,3.0,50475.0,200,0.6,4096
251,251,83.52753200000734,3.0,50676.0,200,0.6,4096
252,252,83.85475729999598,3.0,50877.0,200,0.6,4096
253,253,84.17061570001533,3.0,51078.0,200,0.6,4096
254,254,84.56105540000135,3.0,51279.0,200,0.6,4096
255,255,84.95718019999913,3.0,51480.0,200,0.6,4096
256,256,85.36347760001081,3.0,51681.0,200,0.6,4096
257,257,85.7530751999875,3.0,51882.0,200,0.6,4096
258,258,86.09097729998757,3.0,52083.0,200,0.6,4096
259,259,86.40654860000359,3.0,52284.0,200,0.6,4096
260,260,86.73296110000229,3.0,52485.0,200,0.6,4096
261,261,87.09646239998983,3.0,52686.0,200,0.6,4096
262,262,87.43510060000699,3.0,52887.0,200,0.6,4096
263,263,87.75756719999481,3.0,53088.0,200,0.6,4096
264,264,88.05728269999963,3.0,53289.0,200,0.6,4096
265,265,88.38251039999886,3.0,53490.0,200,0.6,4096
266,266,88.6878502999898,3.0,53691.0,200,0.6,4096
267,267,89.00733200000832,3.0,53892.0,200,0.6,4096
268,268,89.34402469999623,3.0,54093.0,200,0.6,4096
269,269,89.708214400016,3.0,54294.0,200,0.6,4096
270,270,90.06366429998889,3.0,54495.0,200,0.6,4096
271,271,90.38369469999452,3.0,54696.0,200,0.6,4096
272,272,90.71810359999654,3.0,54897.0,200,0.6,4096
273,273,91.04602549999254,3.0,55098.0,200,0.6,4096
274,274,91.35712780000176,3.0,55299.0,200,0.6,4096
275,275,91.66945009998744,3.0,55500.0,200,0.6,4096
276,276,92.01763930000016,3.0,55701.0,200,0.6,4096
277,277,92.3600168999983,3.0,55902.0,200,0.6,4096
278,278,92.72743560001254,3.0,56103.0,200,0.6,4096
279,279,93.06054690000019,3.0,56304.0,200,0.6,4096
280,280,93.3979379000084,3.0,56505.0,200,0.6,4096
281,281,93.74211140000261,3.0,56706.0,200,0.6,4096
282,282,94.10283429999254,3.0,56907.0,200,0.6,4096
283,283,94.48677300001145,3.0,57108.0,200,0.6,4096
284,284,94.84930400000303,3.0,57309.0,200,0.6,4096
285,285,95.2299236000108,3.0,57510.0,200,0.6,4096
286,286,95.60641249999753,3.0,57711.0,200,0.6,4096
287,287,95.91404430000694,3.0,57912.0,200,0.6,4096
288,288,96.2269518999965,3.0,58113.0,200,0.6,4096
289,289,96.53667870000936,3.0,58314.0,200,0.6,4096
290,290,96.88644430000568,3.0,58515.0,200,0.6,4096
291,291,97.22667609999189,3.0,58716.0,200,0.6,4096
292,292,97.54571740000392,3.0,58917.0,200,0.6,4096
293,293,97.87724020000314,3.0,59118.0,200,0.6,4096
294,294,98.18775499999174,3.0,59319.0,200,0.6,4096
295,295,98.50807730000815,3.0,59520.0,200,0.6,4096
296,296,98.81034900000668,3.0,59721.0,200,0.6,4096
297,297,99.12520209999639,3.0,59922.0,200,0.6,4096
298,298,99.47161820001202,3.0,60123.0,200,0.6,4096
299,299,99.78528229999938,3.0,60324.0,200,0.6,4096
300,300,100.13280170000507,3.0,60525.0,200,0.6,4096
301,301,100.4329834000091,3.0,60726.0,200,0.6,4096
302,302,100.82757870000205,3.0,60927.0,200,0.6,4096
303,303,101.2241847999976,3.0,61128.0,200,0.6,4096
304,304,101.86346940000658,3.0,61329.0,200,0.6,4096
305,305,102.24677739999606,3.0,61530.0,200,0.6,4096
306,306,102.74725300000864,3.0,61731.0,200,0.6,4096
307,307,103.06093899998814,3.0,61932.0,200,0.6,4096
308,308,103.39187300001504,3.0,62133.0,200,0.6,4096
309,309,103.69771700000274,3.0,62334.0,200,0.6,4096
310,310,104.038922000007,3.0,62535.0,200,0.6,4096
311,311,104.39607980000437,3.0,62736.0,200,0.6,4096
312,312,104.73456149999402,3.0,62937.0,200,0.6,4096
313,313,105.06966010000906,3.0,63138.0,200,0.6,4096
314,314,105.38618490000954,3.0,63339.0,200,0.6,4096
315,315,105.73255710001104,3.0,63540.0,200,0.6,4096
316,316,106.03161110001383,3.0,63741.0,200,0.6,4096
317,317,106.3515963999962,3.0,63942.0,200,0.6,4096
318,318,106.67169940000167,3.0,64143.0,200,0.6,4096
319,319,107.0462261000066,3.0,64344.0,200,0.6,4096
320,320,107.42327739999746,3.0,64545.0,200,0.6,4096
321,321,107.75499750001472,3.0,64746.0,200,0.6,4096
322,322,108.07612189999782,3.0,64947.0,200,0.6,4096
323,323,108.44439240000793,3.0,65148.0,200,0.6,4096
324,324,108.79547760001151,3.0,65349.0,200,0.6,4096
325,325,109.15671089998796,3.0,65550.0,200,0.6,4096
326,326,109.48838150000665,3.0,65751.0,200,0.6,4096
327,327,109.82633750000969,3.0,65952.0,200,0.6,4096
328,328,110.16826770000625,3.0,66153.0,200,0.6,4096
329,329,110.50552139998763,3.0,66354.0,200,0.6,4096
330,330,110.86701290000929,3.0,66555.0,200,0.6,4096
331,331,111.25390630000038,3.0,66756.0,200,0.6,4096
332,332,111.62560830000439,3.0,66957.0,200,0.6,4096
333,333,111.98793770000339,3.0,67158.0,200,0.6,4096
334,334,112.33643809999921,3.0,67359.0,200,0.6,4096
335,335,112.71460529998876,3.0,67560.0,200,0.6,4096
336,336,113.10396320000291,3.0,67761.0,200,0.6,4096
337,337,113.46458100000746,3.0,67962.0,200,0.6,4096
338,338,113.79611339999246,3.0,68163.0,200,0.6,4096
339,339,114.21177419999731,3.0,68364.0,200,0.6,4096
340,340,114.61146780001582,3.0,68565.0,200,0.6,4096
341,341,114.99153510000906,3.0,68766.0,200,0.6,4096
342,342,115.37337109999498,3.0,68967.0,200,0.6,4096
343,343,115.73225609998917,3.0,69168.0,200,0.6,4096
344,344,116.15999529999681,3.0,69369.0,200,0.6,4096
345,345,116.64949529999285,3.0,69570.0,200,0.6,4096
346,346,117.15094439999666,3.0,69771.0,200,0.6,4096
347,347,117.63726819999283,3.0,69972.0,200,0.6,4096
348,348,118.00084970000898,3.0,70173.0,200,0.6,4096
349,349,118.30494010000257,3.0,70374.0,200,0.6,4096
350,350,118.62033020000672,3.0,70575.0,200,0.6,4096
351,351,118.9570398000069,3.0,70776.0,200,0.6,4096
352,352,119.26070230000187,3.0,70977.0,200,0.6,4096
353,353,119.63112850001198,3.0,71178.0,200,0.6,4096
354,354,119.93418559999554,3.0,71379.0,200,0.6,4096
355,355,120.23577500000829,3.0,71580.0,200,0.6,4096
356,356,120.5541685000062,3.0,71781.0,200,0.6,4096
357,357,120.95686249999562,3.0,71982.0,200,0.6,4096
358,358,121.29782340000384,3.0,72183.0,200,0.6,4096
359,359,121.66645839999546,3.0,72384.0,200,0.6,4096
360,360,122.08095730000059,3.0,72585.0,200,0.6,4096
361,361,122.45070549999946,3.0,72786.0,200,0.6,4096
362,362,122.85386199998902,3.0,72987.0,200,0.6,4096
363,363,123.2161405000079,3.0,73188.0,200,0.6,4096
364,364,123.56221070000902,3.0,73389.0,200,0.6,4096
365,365,123.90212139999494,3.0,73590.0,200,0.6,4096
366,366,124.29314950000844,3.0,73791.0,200,0.6,4096
367,367,124.63876249999157,3.0,73992.0,200,0.6,4096
368,368,125.0024429000041,3.0,74193.0,200,0.6,4096
369,369,125.29593019999447,3.0,74394.0,200,0.6,4096
370,370,125.62493320001522,3.0,74595.0,200,0.6,4096
371,371,126.05579740001122,3.0,74796.0,200,0.6,4096
372,372,126.5114281999995,3.0,74997.0,200,0.6,4096
373,373,127.029709800001,3.0,75198.0,200,0.6,4096
374,374,127.49953679999453,3.0,75399.0,200,0.6,4096
375,375,127.88835759999347,3.0,75600.0,200,0.6,4096
376,376,128.25125410000328,3.0,75801.0,200,0.6,4096
377,377,128.60702640001546,3.0,76002.0,200,0.6,4096
378,378,128.9359662999923,3.0,76203.0,200,0.6,4096
379,379,129.26550850001513,3.0,76404.0,200,0.6,4096
380,380,129.6256646999973,3.0,76605.0,200,0.6,4096
381,381,129.947470300016,3.0,76806.0,200,0.6,4096
382,382,130.25087069999427,3.0,77007.0,200,0.6,4096
383,383,130.55118030001177,3.0,77208.0,200,0.6,4096
384,384,130.87453860000824,3.0,77409.0,200,0.6,4096
385,385,131.21415459999116,3.0,77610.0,200,0.6,4096
386,386,131.52979739999864,3.0,77811.0,200,0.6,4096
387,387,131.8614499999967,3.0,78012.0,200,0.6,4096
388,388,132.21066539999447,3.0,78213.0,200,0.6,4096
389,389,132.53645670000697,3.0,78414.0,200,0.6,4096
390,390,132.9083619999874,3.0,78615.0,200,0.6,4096
391,391,133.27330369999981,3.0,78816.0,200,0.6,4096
392,392,133.58074340000167,3.0,79017.0,200,0.6,4096
393,393,133.89786689999164,3.0,79218.0,200,0.6,4096
394,394,134.21075749999727,3.0,79419.0,200,0.6,4096
395,395,134.56372390000615,3.0,79620.0,200,0.6,4096
396,396,134.90181909999228,3.0,79821.0,200,0.6,4096
397,397,135.20343679998768,3.0,80022.0,200,0.6,4096
398,398,135.51685089999228,3.0,80223.0,200,0.6,4096
399,399,135.8448822000064,3.0,80424.0,200,0.6,4096
400,400,136.1490669999912,3.0,80625.0,200,0.6,4096
401,401,136.44384960000752,3.0,80826.0,200,0.6,4096
402,402,136.75443309999537,3.0,81027.0,200,0.6,4096
403,403,137.0842881000135,3.0,81228.0,200,0.6,4096
404,404,137.38412440000684,3.0,81429.0,200,0.6,4096
405,405,137.68918829999166,3.0,81630.0,200,0.6,4096
406,406,138.00130030000582,2.0,81832.0,200,0.6,4096
407,407,138.304762499989,2.0,82033.0,200,0.6,4096
408,408,138.6300678999978,2.0,82234.0,200,0.6,4096
409,409,138.94557290000375,2.0,82435.0,200,0.6,4096
410,410,139.24520330000087,2.0,82636.0,200,0.6,4096
411,411,139.5851374999911,2.0,82837.0,200,0.6,4096
412,412,139.96804390000761,2.0,83038.0,200,0.6,4096
413,413,140.53195330000017,2.0,83239.0,200,0.6,4096
414,414,140.91115530001116,2.0,83440.0,200,0.6,4096
415,415,141.2151797999977,2.0,83641.0,200,0.6,4096
416,416,141.6999255999981,2.0,83842.0,200,0.6,4096
417,417,142.0826636000129,2.0,84043.0,200,0.6,4096
418,418,142.3980215000047,2.0,84244.0,200,0.6,4096
419,419,142.68970079999417,2.0,84445.0,200,0.6,4096
420,420,143.01764870001352,2.0,84646.0,200,0.6,4096
421,421,143.34196859999793,2.0,84847.0,200,0.6,4096
422,422,143.64766180000152,2.0,85048.0,200,0.6,4096
423,423,143.95686010000645,2.0,85249.0,200,0.6,4096
424,424,144.2712548999989,2.0,85450.0,200,0.6,4096
425,425,144.63797790001263,2.0,85651.0,200,0.6,4096
426,426,144.9700518999889,2.0,85852.0,200,0.6,4096
427,427,145.26680209999904,2.0,86053.0,200,0.6,4096
428,428,145.58005399999092,2.0,86254.0,200,0.6,4096
429,429,145.88848160000634,2.0,86455.0,200,0.6,4096
430,430,146.20024599999306,2.0,86656.0,200,0.6,4096
431,431,146.5242442000017,2.0,86857.0,200,0.6,4096
432,432,146.87724380000145,2.0,87058.0,200,0.6,4096
433,433,147.23176709999098,2.0,87259.0,200,0.6,4096
434,434,147.59221770000295,2.0,87460.0,200,0.6,4096
435,435,148.18325050000567,2.0,87661.0,200,0.6,4096
436,436,148.50358429999324,2.0,87862.0,200,0.6,4096
437,437,148.99674170001526,2.0,88063.0,200,0.6,4096
438,438,149.379073899996,2.0,88264.0,200,0.6,4096
439,439,149.74962670000969,2.0,88465.0,200,0.6,4096
440,440,150.11277330000303,2.0,88666.0,200,0.6,4096
441,441,150.44979660000536,2.0,88867.0,200,0.6,4096
442,442,150.77023120000376,2.0,89068.0,200,0.6,4096
443,443,151.08866310000303,2.0,89269.0,200,0.6,4096
444,444,151.39480219999678,2.0,89470.0,200,0.6,4096
445,445,151.73744729999453,2.0,89671.0,200,0.6,4096
446,446,152.12015410000458,2.0,89872.0,200,0.6,4096
447,447,152.48467870001332,2.0,90073.0,200,0.6,4096
448,448,152.81026990001556,2.0,90274.0,200,0.6,4096
449,449,153.1239940999949,2.0,90475.0,200,0.6,4096
450,450,153.42552570000407,2.0,90676.0,200,0.6,4096
451,451,153.7274999000074,2.0,90877.0,200,0.6,4096
452,452,154.0330791999877,2.0,91078.0,200,0.6,4096
453,453,154.37581040000077,2.0,91279.0,200,0.6,4096
454,454,154.69518790001166,2.0,91480.0,200,0.6,4096
455,455,155.00570509998943,2.0,91681.0,200,0.6,4096
456,456,155.3204524999892,2.0,91882.0,200,0.6,4096
457,457,155.6146204000106,2.0,92083.0,200,0.6,4096
458,458,155.91456760000437,2.0,92284.0,200,0.6,4096
459,459,156.2143527000153,2.0,92485.0,200,0.6,4096
460,460,156.5188221000135,2.0,92686.0,200,0.6,4096
461,461,156.85248370000045,2.0,92887.0,200,0.6,4096
462,462,157.18810679999297,2.0,93088.0,200,0.6,4096
463,463,157.52669830000377,2.0,93289.0,200,0.6,4096
