,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
86,86,0.08406390000891406,47.0,96.0,25,4096,0
87,87,0.08483710000291467,47.0,97.0,25,4096,0
88,88,0.08559280000918079,47.0,98.0,25,4096,0
89,89,0.08636630000546575,47.0,99.0,25,4096,0
90,90,0.08712320000631735,47.0,100.0,25,4096,0
91,91,0.08790210000006482,47.0,101.0,25,4096,0
92,92,0.08867820000159554,47.0,102.0,25,4096,0
93,93,0.08942570000363048,47.0,103.0,25,4096,0
94,94,0.0901919000025373,47.0,104.0,25,4096,0
95,95,0.0910413000092376,47.0,105.0,25,4096,0
96,96,0.09184510000341106,47.0,106.0,25,4096,0
97,97,0.09266940000816248,47.0,107.0,25,4096,0
98,98,0.09387250000145286,49.0,109.0,25,4096,0
99,99,0.0946210000111023,49.0,110.0,25,4096,0
100,100,0.09538630000315607,49.0,111.0,25,4096,0
101,101,0.09614880000299308,49.0,112.0,25,4096,0
102,102,0.09694090000994038,49.0,113.0,25,4096,0
103,103,0.09770540001045447,49.0,114.0,25,4096,0
104,104,0.09848670000792481,49.0,115.0,25,4096,0
105,105,0.0992707999976119,49.0,116.0,25,4096,0
106,106,0.10003380000125617,49.0,117.0,25,4096,0
107,107,0.10090230000787415,49.0,118.0,25,4096,0
108,108,0.10176200000569224,49.0,119.0,25,4096,0
109,109,0.10263740000664257,49.0,120.0,25,4096,0
110,110,0.10349700000369921,49.0,121.0,25,4096,0
111,111,0.10429390000354033,49.0,122.0,25,4096,0
112,112,0.10512060001201462,49.0,123.0,25,4096,0
113,113,0.10591080000449438,49.0,124.0,25,4096,0
114,114,0.10670950000348967,49.0,125.0,25,4096,0
115,115,0.10752980000688694,49.0,126.0,25,4096,0
116,116,0.10833540000021458,49.0,127.0,25,4096,0
117,117,0.10914660000707954,49.0,128.0,25,4096,0
118,118,0.10996359999990091,49.0,129.0,25,4096,0
119,119,0.11080790001142304,49.0,130.0,25,4096,0
120,120,0.11162049999984447,49.0,131.0,25,4096,0
121,121,0.11242270001093857,49.0,132.0,25,4096,0
122,122,0.11359990001074038,49.0,133.0,25,4096,0
123,123,0.11450090000289492,49.0,134.0,25,4096,0
124,124,0.11538790000486188,49.0,135.0,25,4096,0
125,125,0.11626720000640489,49.0,136.0,25,4096,0
126,126,0.11716639999940526,49.0,137.0,25,4096,0
127,127,0.11806770000839606,49.0,138.0,25,4096,0
128,128,0.11895040000672452,49.0,139.0,25,4096,0
129,129,0.1198588999977801,49.0,140.0,25,4096,0
130,130,0.12076570000499487,49.0,141.0,25,4096,0
131,131,0.12179699999978766,49.0,142.0,25,4096,0
132,132,0.12271480000345036,49.0,143.0,25,4096,0
133,133,0.12362560001201928,49.0,144.0,25,4096,0
134,134,0.12449590000323951,49.0,145.0,25,4096,0
135,135,0.12536800000816584,49.0,146.0,25,4096,0
136,136,0.12624670000514016,49.0,147.0,25,4096,0
137,137,0.12710370001150295,49.0,148.0,25,4096,0
138,138,0.12798560000373982,49.0,149.0,25,4096,0
139,139,0.12886019999859855,49.0,150.0,25,4096,0
140,140,0.12973349999811035,49.0,151.0,25,4096,0
141,141,0.13063830000464804,49.0,152.0,25,4096,0
142,142,0.13155350000306498,49.0,153.0,25,4096,0
143,143,0.13244080000731628,49.0,154.0,25,4096,0
144,144,0.13366780000797007,49.0,155.0,25,4096,0
145,145,0.1346246000030078,49.0,156.0,25,4096,0
146,146,0.1355327000055695,49.0,157.0,25,4096,0
147,147,0.13644220000423957,49.0,158.0,25,4096,0
148,148,0.13734149999800138,49.0,159.0,25,4096,0
149,149,0.13826269999844953,49.0,160.0,25,4096,0
150,150,0.13917190000938717,49.0,161.0,25,4096,0
151,151,0.14007280000078026,49.0,162.0,25,4096,0
152,152,0.14099120000901166,49.0,163.0,25,4096,0
153,153,0.14204540000355337,49.0,164.0,25,4096,0
154,154,0.143008800005191,49.0,165.0,25,4096,0
155,155,0.14396580000175163,49.0,166.0,25,4096,0
156,156,0.14491250000719447,49.0,167.0,25,4096,0
157,157,0.1458151000115322,49.0,168.0,25,4096,0
158,158,0.14671800000360236,49.0,169.0,25,4096,0
159,159,0.14761730001191609,49.0,170.0,25,4096,0
160,160,0.14852160000009462,49.0,171.0,25,4096,0
161,161,0.14943140000104904,49.0,172.0,25,4096,0
162,162,0.15033100001164712,49.0,173.0,25,4096,0
163,163,0.15133730000525247,49.0,174.0,25,4096,0
164,164,0.15225280000595376,49.0,175.0,25,4096,0
165,165,0.15315850000479259,49.0,176.0,25,4096,0
166,166,0.15412459999788553,49.0,177.0,25,4096,0
167,167,0.15504920000967104,49.0,178.0,25,4096,0
168,168,0.1559836000087671,49.0,179.0,25,4096,0
169,169,0.15693060000194237,49.0,180.0,25,4096,0
170,170,0.1578762999997707,49.0,181.0,25,4096,0
171,171,0.1588330000085989,49.0,182.0,25,4096,0
172,172,0.15977660000498872,49.0,183.0,25,4096,0
173,173,0.16072530001110863,49.0,184.0,25,4096,0
174,174,0.16186540000489913,49.0,185.0,25,4096,0
175,175,0.16291740001179278,49.0,186.0,25,4096,0
176,176,0.16394500000751577,49.0,187.0,25,4096,0
177,177,0.16494270000839606,49.0,188.0,25,4096,0
178,178,0.1659463000105461,49.0,189.0,25,4096,0
179,179,0.16693320000194944,49.0,190.0,25,4096,0
180,180,0.16791879999800585,49.0,191.0,25,4096,0
181,181,0.16888910000852775,49.0,192.0,25,4096,0
182,182,0.1698991000012029,49.0,193.0,25,4096,0
183,183,0.17089780000969768,49.0,194.0,25,4096,0
184,184,0.17191689999890514,49.0,195.0,25,4096,0
185,185,0.1729199000110384,49.0,196.0,25,4096,0
186,186,0.17398350000439677,49.0,197.0,25,4096,0
187,187,0.17497750000620726,49.0,198.0,25,4096,0
188,188,0.17597170000954065,49.0,199.0,25,4096,0
189,189,0.17697230000339914,49.0,200.0,25,4096,0
190,190,0.17798839999886695,49.0,201.0,25,4096,0
191,191,0.17903620000288356,49.0,202.0,25,4096,0
192,192,0.1800577000103658,49.0,203.0,25,4096,0
193,193,0.18107289999898057,49.0,204.0,25,4096,0
194,194,0.18216300000494812,49.0,205.0,25,4096,0
195,195,0.18319440000050236,49.0,206.0,25,4096,0
196,196,0.18437800000538118,49.0,207.0,25,4096,0
197,197,0.18538170000829268,49.0,208.0,25,4096,0
198,198,0.18636800000967924,49.0,209.0,25,4096,0
199,199,0.1873699999996461,49.0,210.0,25,4096,0
200,200,0.18838170000526588,49.0,211.0,25,4096,0
201,201,0.18941679999988992,49.0,212.0,25,4096,0
202,202,0.19043129999772646,49.0,213.0,25,4096,0
203,203,0.19143640001129825,49.0,214.0,25,4096,0
204,204,0.19247860000177752,49.0,215.0,25,4096,0
205,205,0.19349309999961406,49.0,216.0,25,4096,0
206,206,0.19454620000033174,49.0,217.0,25,4096,0
207,207,0.1955632000026526,49.0,218.0,25,4096,0
208,208,0.19656910000776406,49.0,219.0,25,4096,0
209,209,0.19759070000145584,49.0,220.0,25,4096,0
210,210,0.1986149000003934,49.0,221.0,25,4096,0
211,211,0.19965619999857154,49.0,222.0,25,4096,0
212,212,0.20070070000656415,49.0,223.0,25,4096,0
213,213,0.20183279999764636,49.0,224.0,25,4096,0
214,214,0.20297569999820553,49.0,225.0,25,4096,0
215,215,0.20409680000739172,49.0,226.0,25,4096,0
216,216,0.20524350000778213,49.0,227.0,25,4096,0
217,217,0.20639120000123512,49.0,228.0,25,4096,0
218,218,0.20750709999992978,49.0,229.0,25,4096,0
219,219,0.2086495000112336,49.0,230.0,25,4096,0
220,220,0.20978280001145322,49.0,231.0,25,4096,0
221,221,0.2109199999977136,49.0,232.0,25,4096,0
222,222,0.21213490000809543,49.0,233.0,25,4096,0
223,223,0.2132665000099223,49.0,234.0,25,4096,0
224,224,0.21444760001031682,49.0,235.0,25,4096,0
225,225,0.21553149999817833,49.0,236.0,25,4096,0
226,226,0.21666070001083426,49.0,237.0,25,4096,0
227,227,0.21774700000241864,49.0,238.0,25,4096,0
228,228,0.2188880000030622,49.0,239.0,25,4096,0
229,229,0.219973300001584,49.0,240.0,25,4096,0
230,230,0.22105730000475887,49.0,241.0,25,4096,0
231,231,0.22231230000033975,49.0,242.0,25,4096,0
232,232,0.22351580001122784,49.0,243.0,25,4096,0
233,233,0.22463620000053197,49.0,244.0,25,4096,0
234,234,0.2257510000054026,49.0,245.0,25,4096,0
235,235,0.22681330000341404,49.0,246.0,25,4096,0
236,236,0.2279049000062514,49.0,247.0,25,4096,0
237,237,0.22899170000164304,49.0,248.0,25,4096,0
238,238,0.23007270001107827,49.0,249.0,25,4096,0
239,239,0.23118180000165012,49.0,250.0,25,4096,0
240,240,0.23227890000271145,49.0,251.0,25,4096,0
241,241,0.23340070000267588,49.0,252.0,25,4096,0
242,242,0.23448740001185797,49.0,253.0,25,4096,0
243,243,0.23560810000344645,49.0,254.0,25,4096,0
244,244,0.23667769999883603,49.0,255.0,25,4096,0
245,245,0.23778560000937432,49.0,256.0,25,4096,0
246,246,0.23888580000493675,49.0,257.0,25,4096,0
247,247,0.23998140000912827,49.0,258.0,25,4096,0
248,248,0.24109690000477713,49.0,259.0,25,4096,0
249,249,0.24220300000160933,49.0,260.0,25,4096,0
250,250,0.24373660000856034,49.0,261.0,25,4096,0
251,251,0.244925000006333,49.0,262.0,25,4096,0
252,252,0.24609340001188684,49.0,263.0,25,4096,0
253,253,0.24722109999856912,49.0,264.0,25,4096,0
254,254,0.24842490001174156,49.0,265.0,25,4096,0
255,255,0.24960560000909027,49.0,266.0,25,4096,0
256,256,0.25078890001168475,49.0,267.0,25,4096,0
257,257,0.25197850000404287,49.0,268.0,25,4096,0
258,258,0.25316449999809265,49.0,269.0,25,4096,0
259,259,0.2543798000115203,49.0,270.0,25,4096,0
260,260,0.2555683000100544,49.0,271.0,25,4096,0
261,261,0.25676910000038333,49.0,272.0,25,4096,0
262,262,0.25792899999942165,49.0,273.0,25,4096,0
263,263,0.25910510000539944,49.0,274.0,25,4096,0
264,264,0.26025099999969825,49.0,275.0,25,4096,0
265,265,0.2614178000076208,49.0,276.0,25,4096,0
266,266,0.2629099000041606,49.0,277.0,25,4096,0
267,267,0.26415060000726953,49.0,278.0,25,4096,0
268,268,0.2653703000105452,49.0,279.0,25,4096,0
269,269,0.266550800006371,49.0,280.0,25,4096,0
270,270,0.26777299999957904,49.0,281.0,25,4096,0
271,271,0.26893180000479333,49.0,282.0,25,4096,0
272,272,0.27010880000307225,49.0,283.0,25,4096,0
273,273,0.2713269000087166,49.0,284.0,25,4096,0
274,274,0.2724808000057237,49.0,285.0,25,4096,0
275,275,0.273706799998763,49.0,286.0,25,4096,0
276,276,0.27517240001179744,49.0,287.0,25,4096,0
277,277,0.27640899999823887,49.0,288.0,25,4096,0
278,278,0.2776511000120081,49.0,289.0,25,4096,0
279,279,0.2788647999987006,49.0,290.0,25,4096,0
280,280,0.280111100000795,49.0,291.0,25,4096,0
281,281,0.2813305000017863,49.0,292.0,25,4096,0
282,282,0.2825640000082785,49.0,293.0,25,4096,0
283,283,0.2840230000001611,49.0,294.0,25,4096,0
284,284,0.2853144000109751,49.0,295.0,25,4096,0
285,285,0.28657620000012685,49.0,296.0,25,4096,0
286,286,0.287809900008142,49.0,297.0,25,4096,0
287,287,0.28907230000186246,49.0,298.0,25,4096,0
288,288,0.2903381000069203,49.0,299.0,25,4096,0
289,289,0.29155930000706576,49.0,300.0,25,4096,0
290,290,0.29319240000040736,49.0,301.0,25,4096,0
291,291,0.29453350001131184,49.0,302.0,25,4096,0
292,292,0.2958152000064729,49.0,303.0,25,4096,0
293,293,0.2970984999992652,49.0,304.0,25,4096,0
294,294,0.2983064000000013,49.0,305.0,25,4096,0
295,295,0.29956340001081116,49.0,306.0,25,4096,0
296,296,0.300795700008166,49.0,307.0,25,4096,0
297,297,0.3020247000094969,49.0,308.0,25,4096,0
298,298,0.3034465000091586,49.0,309.0,25,4096,0
299,299,0.30473040000651963,49.0,310.0,25,4096,0
300,300,0.3060355000052368,49.0,311.0,25,4096,0
301,301,0.3073105000075884,49.0,312.0,25,4096,0
302,302,0.3085981000040192,49.0,313.0,25,4096,0
303,303,0.30986480000137817,49.0,314.0,25,4096,0
304,304,0.3111236000113422,49.0,315.0,25,4096,0
305,305,0.31242690001090523,49.0,316.0,25,4096,0
306,306,0.31374360001063906,49.0,317.0,25,4096,0
307,307,0.3151361000054749,49.0,318.0,25,4096,0
308,308,0.3164895000081742,49.0,319.0,25,4096,0
309,309,0.31769850000273436,49.0,320.0,25,4096,0
310,310,0.3190389000083087,49.0,321.0,25,4096,0
311,311,0.32041810000373516,49.0,322.0,25,4096,0
312,312,0.3217659000074491,49.0,323.0,25,4096,0
313,313,0.3231101999990642,49.0,324.0,25,4096,0
314,314,0.32442220000666566,49.0,325.0,25,4096,0
315,315,0.3440153999981703,49.0,326.0,25,4096,0
316,316,0.34545880000223406,49.0,327.0,25,4096,0
317,317,0.34679270000196993,49.0,328.0,25,4096,0
318,318,0.3481115000031423,49.0,329.0,25,4096,0
319,319,0.3493763000005856,49.0,330.0,25,4096,0
320,320,0.3507106000033673,49.0,331.0,25,4096,0
321,321,0.3520184000080917,49.0,332.0,25,4096,0
322,322,0.3533108999981778,49.0,333.0,25,4096,0
323,323,0.354625500011025,49.0,334.0,25,4096,0
324,324,0.3559475000074599,49.0,335.0,25,4096,0
325,325,0.35722060000989586,49.0,336.0,25,4096,0
326,326,0.3584852000058163,49.0,337.0,25,4096,0
327,327,0.35979370000131894,49.0,338.0,25,4096,0
328,328,0.36114020000968594,49.0,339.0,25,4096,0
329,329,0.3624563000048511,49.0,340.0,25,4096,0
330,330,0.3638372999994317,49.0,341.0,25,4096,0
331,331,0.3652258000074653,49.0,342.0,25,4096,0
332,332,0.3666473000048427,49.0,343.0,25,4096,0
333,333,0.36845829999947455,51.0,345.0,25,4096,0
334,334,0.36978980001003947,51.0,346.0,25,4096,0
335,335,0.37111590000858996,51.0,347.0,25,4096,0
336,336,0.3724654000106966,51.0,348.0,25,4096,0
337,337,0.37375369999790564,51.0,349.0,25,4096,0
338,338,0.3752085000014631,51.0,350.0,25,4096,0
339,339,0.37730870000086725,51.0,351.0,25,4096,0
340,340,0.3786326000117697,51.0,352.0,25,4096,0
341,341,0.3799549000104889,51.0,353.0,25,4096,0
342,342,0.38128990000404883,51.0,354.0,25,4096,0
343,343,0.382618800009368,51.0,355.0,25,4096,0
344,344,0.38426210000761785,51.0,356.0,25,4096,0
345,345,0.3856219000008423,51.0,357.0,25,4096,0
346,346,0.3869306999986293,51.0,358.0,25,4096,0
347,347,0.38822649999929126,51.0,359.0,25,4096,0
348,348,0.38953630000469275,51.0,360.0,25,4096,0
349,349,0.39082430000416934,51.0,361.0,25,4096,0
350,350,0.3921336000057636,51.0,362.0,25,4096,0
351,351,0.39345220000541303,51.0,363.0,25,4096,0
352,352,0.3947972000023583,51.0,364.0,25,4096,0
353,353,0.39613020000979304,51.0,365.0,25,4096,0
354,354,0.39745350000157487,51.0,366.0,25,4096,0
355,355,0.3987823000061326,51.0,367.0,25,4096,0
356,356,0.40015040000434965,51.0,368.0,25,4096,0
357,357,0.4017195000051288,51.0,369.0,25,4096,0
358,358,0.4030500000080792,51.0,370.0,25,4096,0
359,359,0.404533300010371,51.0,371.0,25,4096,0
360,360,0.4059160000033444,51.0,372.0,25,4096,0
361,361,0.40731370000867173,51.0,373.0,25,4096,0
362,362,0.4087132999993628,51.0,374.0,25,4096,0
363,363,0.41010300000198185,51.0,375.0,25,4096,0
364,364,0.4114917999977479,51.0,376.0,25,4096,0
365,365,0.4128816000011284,51.0,377.0,25,4096,0
366,366,0.41433739999774843,51.0,378.0,25,4096,0
367,367,0.41570650000358,51.0,379.0,25,4096,0
368,368,0.4173806000035256,51.0,380.0,25,4096,0
369,369,0.4188694000040414,51.0,381.0,25,4096,0
370,370,0.4202520000108052,51.0,382.0,25,4096,0
371,371,0.42164230000344105,51.0,383.0,25,4096,0
372,372,0.4230134000099497,51.0,384.0,25,4096,0
373,373,0.424511999997776,51.0,385.0,25,4096,0
374,374,0.4260087000002386,51.0,386.0,25,4096,0
375,375,0.4274976000015158,51.0,387.0,25,4096,0
376,376,0.42900240000744816,51.0,388.0,25,4096,0
377,377,0.4304590000101598,51.0,389.0,25,4096,0
378,378,0.43198360000678804,51.0,390.0,25,4096,0
379,379,0.4337336000025971,51.0,391.0,25,4096,0
380,380,0.4356662000063807,51.0,392.0,25,4096,0
381,381,0.4371566000045277,51.0,393.0,25,4096,0
382,382,0.4386841000086861,51.0,394.0,25,4096,0
383,383,0.44013170000107493,51.0,395.0,25,4096,0
384,384,0.44162720000895206,51.0,396.0,25,4096,0
385,385,0.4430393000075128,51.0,397.0,25,4096,0
386,386,0.44450979999965057,51.0,398.0,25,4096,0
387,387,0.4459590000042226,51.0,399.0,25,4096,0
388,388,0.44748810000601225,51.0,400.0,25,4096,0
389,389,0.44892049999907613,51.0,401.0,25,4096,0
390,390,0.4506277000036789,51.0,402.0,25,4096,0
391,391,0.45209620000969153,51.0,403.0,25,4096,0
392,392,0.45353400000021793,51.0,404.0,25,4096,0
393,393,0.45523279999906663,51.0,405.0,25,4096,0
394,394,0.45671100000618026,51.0,406.0,25,4096,0
395,395,0.45820620001177303,51.0,407.0,25,4096,0
396,396,0.4597605000017211,51.0,408.0,25,4096,0
397,397,0.4613716000021668,51.0,409.0,25,4096,0
398,398,0.4628623000025982,51.0,410.0,25,4096,0
399,399,0.4643380000052275,51.0,411.0,25,4096,0
400,400,0.4658633000071859,51.0,412.0,25,4096,0
401,401,0.46753500000340864,51.0,413.0,25,4096,0
402,402,0.46905210000113584,51.0,414.0,25,4096,0
403,403,0.47053560000495054,51.0,415.0,25,4096,0
404,404,0.472025000010035,51.0,416.0,25,4096,0
405,405,0.4734999000065727,51.0,417.0,25,4096,0
406,406,0.4749891000101343,51.0,418.0,25,4096,0
407,407,0.47659910000220407,51.0,419.0,25,4096,0
408,408,0.4780596000055084,51.0,420.0,25,4096,0
409,409,0.4795750000048429,51.0,421.0,25,4096,0
410,410,0.4810773000062909,51.0,422.0,25,4096,0
411,411,0.48256770000443794,51.0,423.0,25,4096,0
412,412,0.4844471000105841,51.0,424.0,25,4096,0
413,413,0.48597950000839774,51.0,425.0,25,4096,0
414,414,0.487485600009677,51.0,426.0,25,4096,0
415,415,0.48899969999911264,51.0,427.0,25,4096,0
416,416,0.49050860000716057,51.0,428.0,25,4096,0
417,417,0.4920410000049742,51.0,429.0,25,4096,0
418,418,0.49358270000084303,51.0,430.0,25,4096,0
419,419,0.49511360000178684,51.0,431.0,25,4096,0
420,420,0.496942300000228,51.0,432.0,25,4096,0
421,421,0.49844880000455305,51.0,433.0,25,4096,0
422,422,0.4999303000076907,51.0,434.0,25,4096,0
423,423,0.5015211999998428,51.0,435.0,25,4096,0
424,424,0.5030859000107739,51.0,436.0,25,4096,0
425,425,0.5046473000111291,51.0,437.0,25,4096,0
426,426,0.506335099998978,51.0,438.0,25,4096,0
427,427,0.5080174000031548,51.0,439.0,25,4096,0
428,428,0.509611200002837,51.0,440.0,25,4096,0
429,429,0.5112039000086952,51.0,441.0,25,4096,0
430,430,0.5128413000056753,51.0,442.0,25,4096,0
431,431,0.5144696000061231,51.0,443.0,25,4096,0
432,432,0.5161549000040395,51.0,444.0,25,4096,0
433,433,0.5178211000020383,51.0,445.0,25,4096,0
434,434,0.5194384000060381,51.0,446.0,25,4096,0
435,435,0.5210431000014069,51.0,447.0,25,4096,0
436,436,0.5226867000019411,51.0,448.0,25,4096,0
437,437,0.524312599998666,51.0,449.0,25,4096,0
438,438,0.526132900005905,51.0,450.0,25,4096,0
439,439,0.5281223000056343,51.0,451.0,25,4096,0
440,440,0.5297694000037154,51.0,452.0,25,4096,0
441,441,0.5314000000071246,51.0,453.0,25,4096,0
442,442,0.53301189999911,51.0,454.0,25,4096,0
443,443,0.5346590999979526,51.0,455.0,25,4096,0
444,444,0.5363083000120241,51.0,456.0,25,4096,0
445,445,0.5379317000042647,51.0,457.0,25,4096,0
446,446,0.5395543000049656,51.0,458.0,25,4096,0
447,447,0.541164000009303,51.0,459.0,25,4096,0
448,448,0.5427878000045894,51.0,460.0,25,4096,0
449,449,0.5444148000096902,51.0,461.0,25,4096,0
450,450,0.5462160000024596,51.0,462.0,25,4096,0
451,451,0.548376200007624,51.0,463.0,25,4096,0
452,452,0.5502508000063244,51.0,464.0,25,4096,0
453,453,0.5520989000069676,51.0,465.0,25,4096,0
454,454,0.5539284000115003,51.0,466.0,25,4096,0
455,455,0.5556886999984272,51.0,467.0,25,4096,0
456,456,0.557423899997957,51.0,468.0,25,4096,0
457,457,0.5591733000037493,51.0,469.0,25,4096,0
458,458,0.5608744000055594,51.0,470.0,25,4096,0
459,459,0.5625915999989957,51.0,471.0,25,4096,0
460,460,0.5642927000008058,51.0,472.0,25,4096,0
461,461,0.5659753000072669,51.0,473.0,25,4096,0
462,462,0.5678599000093527,51.0,474.0,25,4096,0
463,463,0.569694999998319,51.0,475.0,25,4096,0
464,464,0.571503400002257,51.0,476.0,25,4096,0
465,465,0.5732742000109283,51.0,477.0,25,4096,0
466,466,0.5750583000044571,51.0,478.0,25,4096,0
467,467,0.5768771000002744,51.0,479.0,25,4096,0
468,468,0.5786652000097092,51.0,480.0,25,4096,0
469,469,0.5804497000062838,51.0,481.0,25,4096,0
470,470,0.5822279999993043,51.0,482.0,25,4096,0
471,471,0.5840339999995194,51.0,483.0,25,4096,0
472,472,0.5858424000034574,51.0,484.0,25,4096,0
473,473,0.6112778000097023,51.0,485.0,25,4096,0
474,474,0.6130968000070425,51.0,486.0,25,4096,0
475,475,0.6148701000056462,51.0,487.0,25,4096,0
476,476,0.6166545000014594,51.0,488.0,25,4096,0
477,477,0.6187122999981511,51.0,489.0,25,4096,0
478,478,0.6205558000074234,51.0,490.0,25,4096,0
479,479,0.6223427000077209,51.0,491.0,25,4096,0
480,480,0.6241526000085287,51.0,492.0,25,4096,0
481,481,0.6259666999976616,51.0,493.0,25,4096,0
482,482,0.6278387000056682,51.0,494.0,25,4096,0
483,483,0.6297155000065686,51.0,495.0,25,4096,0
484,484,0.6315227000013692,51.0,496.0,25,4096,0
485,485,0.6332886000018334,51.0,497.0,25,4096,0
486,486,0.636039900011383,51.0,498.0,25,4096,0
487,487,0.6379124000086449,51.0,499.0,25,4096,0
488,488,0.6397159000043757,51.0,500.0,25,4096,0
489,489,0.6415024000016274,51.0,501.0,25,4096,0
490,490,0.6432671000075061,51.0,502.0,25,4096,0
491,491,0.6450392000115244,51.0,503.0,25,4096,0
492,492,0.6468411000096239,51.0,504.0,25,4096,0
493,493,0.6519734000030439,51.0,505.0,25,4096,0
494,494,0.6538339000107953,51.0,506.0,25,4096,0
495,495,0.6556980000023032,51.0,507.0,25,4096,0
496,496,0.65755970000464,51.0,508.0,25,4096,0
497,497,0.6593901000014739,51.0,509.0,25,4096,0
